Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000028259.14	Fhl5	0.714445063526723	0.391440485580822	0.230696298420276	0
ENSMUSG00000043866.12	Taf10	3.4668620175747	3.25983386820551	3.76004723505952	0.2341326365219
ENSMUSG00000046605.15	B3gntl1	1.76108235090606	2.09119214202224	1.65302739080278	0.497066837625411
ENSMUSG00000036611.6	Eepd1	6.4807400944541	5.90610819400499	6.52294194054843	0.378546090364573
ENSMUSG00000007836.7	Hnrnpa0	5.87507138054442	5.88302511162171	5.89063283774335	0
ENSMUSG00000036707.17	Cab39	4.06167918658886	4.01749794583555	3.98375407252375	0
ENSMUSG00000044206.4	Vsig4	1.24903518726071	1.81387037189762	1.64448589115645	0.0525933421123642
ENSMUSG00000071660.11	Ttc9c	3.11547458436064	2.95270133194332	3.09573074615203	0.133804068946609
ENSMUSG00000042613.10	Pbxip1	4.88915258805758	4.87225574548204	4.79733461087737	0
ENSMUSG00000028394.10	Pole3	4.34551198127234	4.17701598119761	4.30381187339843	0.107529657490511
ENSMUSG00000027447.7	Cst3	9.16564732700618	9.13642077309693	9.38019082794535	0.0241857628223423
ENSMUSG00000023883.14	Phf10	3.30759111392976	3.35635039331304	3.31986726157266	0.00913321764435414
ENSMUSG00000048572.6	Tmem252	-0.609995393561472	-0.914533089760315	-0.299561483755155	0.13068665674681
ENSMUSG00000029580.15	Actb	9.15559086116984	8.76363624913313	9.53628309693099	0.575375786550588
ENSMUSG00000033184.15	Tmed7	3.57578475849641	3.53917444857475	3.60449653786017	0.0099130037909185
ENSMUSG00000021114.10	Atp6v1d	3.426649722692	3.41713771576326	3.50514272795764	0.00222583945879307
ENSMUSG00000020720.14	Psmd12	4.45274514802375	4.38154781630065	4.54074660212957	0.0448854728857541
ENSMUSG00000024410.16	Rmc1	2.67742452180908	2.55890867736777	2.78228292129422	0.109297666691793
ENSMUSG00000054072.13	Iigp1	2.38077084927022	2.49480799312263	2.78522318662467	0
ENSMUSG00000061461.12	Smim20	2.99557960297647	2.78154642746142	2.98692107417133	0.135952281509013
ENSMUSG00000032369.14	Plscr1	2.06434053561809	2.10104076940849	2.15147429005457	0
ENSMUSG00000040435.13	Ppp1r15a	3.11786714647856	3.731876101028	3.21296554821132	0.714932711911484
ENSMUSG00000027282.18	Mtch2	4.15394171673366	3.96605822957396	4.10748411156166	0.0741503009245367
ENSMUSG00000045790.11	Ccdc149	1.7429181227997	1.88953721817959	1.39504560855809	0.140412418702289
ENSMUSG00000014601.14	Strip1	2.60434012229066	2.46857244988926	2.69623652530768	0.157634486907516
ENSMUSG00000031980.11	Agt	4.40344903633634	3.83989048999009	3.85708667301013	0.0100047166813387
ENSMUSG00000029381.17	Shroom3	0.0965417846013884	0.387162702676031	0.150402190908459	0.0818225934089939
ENSMUSG00000033623.14	Pcgf3	1.84567711564608	1.92248849222973	1.75566238797438	0.0548656038913117
ENSMUSG00000019738.16	Polr2i	3.93991049333	3.72225141604893	4.09014607846873	0.181767248983912
ENSMUSG00000032103.11	Pus3	1.6221422578099	1.54653639711721	1.46241746880302	0
ENSMUSG00000021062.16	Rab15	-0.286572713539238	0.231741771792255	0.153782100839043	0.0262000672895152
