Geneid	Symbol	Young_AdLibitum.log2fpkm.mean	Young_Fast.log2fpkm.mean	Young_Refeed.log2fpkm.mean	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean
ENSMUSG00000027901.13	Dennd2d	0.587839331249373	0.328088869395912	0.749737637084958	0.48887420122851	0.348875097855205	0.657530893201051
ENSMUSG00000023122.7	Sult1c2	0.7379940574266	-0.282222602652799	0.715914372348623	0.260548185884295	0.999596138470069	0.93957268728952
ENSMUSG00000074811.4	Hps6	0.831969501464412	0.561367698825995	0.544809414933288	0.576165209447013	0.572080256239648	0.399806403273649
ENSMUSG00000032462.15	Pik3cb	0.687348593406677	0.996555028543723	0.638995623271471	0.625757629767531	1.00133127479526	0.772941682616566
ENSMUSG00000015243.5	Abca1	3.55959139965991	3.10647545154048	3.53291115088623	3.67780543734554	3.15678923252398	3.44518758795226
ENSMUSG00000031864.17	Ints10	0.185568903620822	-0.161365128315226	0.773244181638197	0.0309151445183979	-0.357152199682575	0.409673811761941
ENSMUSG00000002307.17	Daxx	2.18554483564281	2.3985126543482	2.3484569870878	2.34863714865747	2.38499273727095	2.33791598376474
ENSMUSG00000006611.16	Hfe	3.44789048431234	3.76193237752046	3.57608554401149	3.51679913175844	3.77834248453874	3.5516826353617
ENSMUSG00000003379.8	Cd79a	-0.493666467054611	-0.0185403733300002	-0.258359224026679	0.465010280163325	0.549784023569825	-0.214277257275908
ENSMUSG00000027936.19	Crtc2	3.27982223998833	3.57510041908127	2.99497191787809	3.39658561011187	3.62920447594755	3.15315758646732
ENSMUSG00000047109.14	Cldn14	2.45951800876452	1.42833818768696	2.47087601121299	3.28403319386022	1.71130634055895	2.76604263016379
ENSMUSG00000025921.8	Rdh10	2.75373675332878	2.59560529031828	2.80774668793851	2.62147893420873	2.66838531025698	2.78498457206507
ENSMUSG00000050244.10	Heatr1	1.52546858134037	1.08611311167702	1.5107535574275	1.8636296034513	1.26761632785159	1.44191631883964
ENSMUSG00000028439.15	Fam219a	1.39846229037001	1.70884943765567	1.65113333111901	1.50130547976288	1.731613168415	1.32440939580941
ENSMUSG00000035150.16	Eif2s3x	2.68504700500954	3.14853785925375	3.23340028064549	2.59098142960161	3.17444787027832	2.87824674140909
ENSMUSG00000055302.6	Mrfap1	6.04367159091657	6.28444816038078	6.5647779347302	6.42368737104767	6.32549916368568	6.63334836900916
ENSMUSG00000024789.14	Jak2	1.45799071120972	1.63804368347352	1.31895763238548	1.31938893533344	1.57672418789251	1.20527055912427
ENSMUSG00000034957.11	Cebpa	7.52092661838874	7.22981115530618	7.60050707608397	7.4826968291505	7.23290272508113	7.80071323052821
ENSMUSG00000057551.11	Zfp317	1.39403134520584	1.0982599265334	1.29280003155377	1.47578388675056	1.53958849264347	1.40710157325011
ENSMUSG00000022150.17	Dab2	1.01274093922809	0.474750859985416	0.688482792121177	0.416464295449803	0.277375048495132	0.145055448028187
ENSMUSG00000002379.8	Ndufa11	5.88480889447053	5.50269756037187	5.62671865678329	5.8435201873819	5.39367686905425	5.94355811321946
ENSMUSG00000020115.4	Tbk1	2.7316020735425	2.96389925097156	2.7649212481738	3.06674830572511	2.99912851812389	2.85552871203801
