Geneid	Symbol	Aged_GElaS
ENSMUSG00000024997.8	Prdx3	0.00853772518062644
ENSMUSG00000036819.15	Jmjd4	0.00154117690080485
ENSMUSG00000022106.15	Rcbtb2	0
ENSMUSG00000041720.15	Pi4ka	0
ENSMUSG00000026933.18	Camsap1	0
ENSMUSG00000033319.6	Fem1c	0
ENSMUSG00000019857.8	Asf1a	0.00711389002728712
ENSMUSG00000035929.12	H2-Q4	0.0666736004208609
ENSMUSG00000019873.9	Reep3	0.013054988696307
ENSMUSG00000031431.14	Tsc22d3	0.0589670745920467
ENSMUSG00000025809.16	Itgb1	0
ENSMUSG00000025135.13	Anapc11	0.0087292933229478
ENSMUSG00000027835.12	Pdcd10	0.00352314332586625
ENSMUSG00000026623.17	Lpgat1	0.0537488102140241
ENSMUSG00000043991.6	Pura	0.0105115575914505
ENSMUSG00000033083.17	Tbc1d4	0
ENSMUSG00000020225.11	Tmbim4	0.00394557791268722
ENSMUSG00000025025.15	Mxi1	0.0199708976169433
ENSMUSG00000028455.16	Stoml2	0.0398432609490844
ENSMUSG00000025366.9	Esyt1	0
ENSMUSG00000031918.17	Mtmr2	0.0150901893637651
ENSMUSG00000060981.8	H4c8	0
ENSMUSG00000040297.13	Suco	0
ENSMUSG00000024220.15	Zfp523	0
ENSMUSG00000034055.17	Phka1	0
ENSMUSG00000013936.13	Myl2	0.102783284346858
ENSMUSG00000058503.12	Fam133b	3.40051732990694e-05
ENSMUSG00000026888.15	Grb14	0.0899374930524042
ENSMUSG00000075229.12	Ccdc58	0
ENSMUSG00000031328.17	Flna	0
ENSMUSG00000026113.18	Inpp4a	0
ENSMUSG00000056216.10	Cebpg	0.0374838828756613
ENSMUSG00000023707.14	Ogfod2	0
ENSMUSG00000029769.17	Ccdc136	0
ENSMUSG00000030846.16	Tial1	0.0211908223517886
ENSMUSG00000038025.9	Phf2	0
ENSMUSG00000027957.14	Slc35a3	0.00390997102543293
ENSMUSG00000003032.9	Klf4	0.0635527066980051
ENSMUSG00000078517.13	Emc1	0.0370565326975286
ENSMUSG00000033885.16	Pxk	0
ENSMUSG00000021427.11	Ssr1	0
ENSMUSG00000020780.16	Srp68	0
ENSMUSG00000045237.6	Eola1	0
ENSMUSG00000037536.15	Fbxo34	0.000280303299956305
ENSMUSG00000022704.17	Qtrt2	0
ENSMUSG00000022194.16	Pabpn1	0
ENSMUSG00000047821.17	Trim16	0.00648567313404391
ENSMUSG00000035139.15	Secisbp2	0
ENSMUSG00000028684.15	Urod	0
ENSMUSG00000038784.14	Cnot4	0.00289919531008973
ENSMUSG00000022108.9	Itm2b	0.013555127532233
ENSMUSG00000042198.13	Chchd7	0.0120756893263585
ENSMUSG00000026072.13	Il1r1	0.00170676446287359
ENSMUSG00000070498.4	Tmem132b	0
ENSMUSG00000015468.15	Notch4	0.00765203680191618
ENSMUSG00000038954.15	Supt3	0.000948246175725149
ENSMUSG00000045160.15	Bola3	0.00602957126376964
ENSMUSG00000044730.18	9930104L06Rik	0.00770928335192089
ENSMUSG00000033161.11	Atp1a1	0.0367695113729579
ENSMUSG00000074247.11	Dda1	0
ENSMUSG00000014470.5	Rnf166	0.0247291494586213
ENSMUSG00000006576.17	Slc4a3	0
ENSMUSG00000022407.11	Adsl	0.0138160415916416
ENSMUSG00000008892.13	Vdac3	0.0174621434336167
ENSMUSG00000002658.10	Gtf2f1	0.0201393042931352
ENSMUSG00000034522.11	Zfp395	0.0139196966527176
ENSMUSG00000038212.17	Mfsd14b	0.00194394900924533
ENSMUSG00000019467.16	Arhgef25	0
ENSMUSG00000079435.10	Rpl36a	0.0239109553958236
ENSMUSG00000020898.19	Ctc1	0
ENSMUSG00000036391.17	Sec24a	0.0161137550064791
ENSMUSG00000032679.13	Cd59a	0.0602531847226741
ENSMUSG00000031352.11	Hccs	0.0398390505882857
ENSMUSG00000054752.17	Fsd1l	0.00926819719830405
ENSMUSG00000037740.9	Mrps26	0.014253921167058
ENSMUSG00000027613.16	Eif6	0
ENSMUSG00000053329.8	Gatd3a	0.00179621261856078
ENSMUSG00000045435.10	Tmem60	0.00507088880474773
ENSMUSG00000031201.18	Brcc3	0.00814089706712489
ENSMUSG00000021948.18	Prkcd	0.0644536986134839
ENSMUSG00000037896.18	Rcor1	0
ENSMUSG00000038467.16	Chmp4b	0.015395241266606
ENSMUSG00000026596.14	Abl2	0
ENSMUSG00000079108.7	Srp54c	0.000989634913846585
ENSMUSG00000037331.16	Larp1	0
ENSMUSG00000025647.17	Shisa5	0
ENSMUSG00000021830.15	Txndc16	0.0127447935805922
ENSMUSG00000034194.19	R3hcc1	0
ENSMUSG00000022570.8	Gfus	0.00481745164143472
ENSMUSG00000041702.8	Btbd7	0.0165044076220075
ENSMUSG00000030291.13	Med21	0.0185314989729138
ENSMUSG00000022136.9	Dnajc3	0
ENSMUSG00000066043.14	Phactr4	0.00941335110003208
ENSMUSG00000026504.18	Sdccag8	0
ENSMUSG00000036745.16	Ttll7	0.0381960952193695
ENSMUSG00000059534.9	Uqcr10	0.0236664389321089
ENSMUSG00000021241.8	Isca2	0
ENSMUSG00000020541.13	Tom1l1	0.0136192666468113
ENSMUSG00000024539.18	Ptpn2	0.00198166012854263
ENSMUSG00000020088.11	Sar1a	0.0104118004775725
ENSMUSG00000058440.15	Nrf1	0.000353891786162963
ENSMUSG00000040620.16	Dhx33	0
ENSMUSG00000047242.15	Taf9b	0.00198076713305744
ENSMUSG00000071711.13	Mpst	0.0259813662957786
ENSMUSG00000004364.15	Cul3	0.00511273720706556
ENSMUSG00000058407.13	Txndc9	0.00805505577706616
ENSMUSG00000064289.16	Tank	0
ENSMUSG00000027394.14	Ttl	0
ENSMUSG00000022299.10	Slc25a32	0
ENSMUSG00000074656.13	Eif2s2	0.0256023074776947
ENSMUSG00000050071.9	Bex1	0.0262973327982115
ENSMUSG00000001127.13	Araf	0
ENSMUSG00000030741.16	Spns1	0
ENSMUSG00000079614.5	Seh1l	0
ENSMUSG00000022022.4	Mtrf1	0
ENSMUSG00000036167.17	Pphln1	0.0153067367297481
ENSMUSG00000054428.13	Atpif1	0.00117986464983545
ENSMUSG00000009281.7	Rarres2	0.00123349377515924
ENSMUSG00000023027.14	Atf1	0.055245843591971
ENSMUSG00000048118.18	Arid4a	0.00413306162571878
ENSMUSG00000047824.14	Pygo2	0.0184168598311513
ENSMUSG00000035227.8	Spcs2	0
ENSMUSG00000109336.2	Samd4b	0
ENSMUSG00000021646.10	Mccc2	0.00873583894652907
ENSMUSG00000039648.15	Kyat1	0
ENSMUSG00000020456.18	Ogdh	0.0277970707661427
ENSMUSG00000020235.17	Fzr1	0.0057689403160414
ENSMUSG00000014554.14	Dguok	0
ENSMUSG00000022614.9	Lmf2	0.00141746658297349
ENSMUSG00000003731.14	Kpna6	0.0106008528821421
ENSMUSG00000001016.13	Ilf2	0.0138632847934868
ENSMUSG00000095115.3	Itpripl2	0.0103086762280151
ENSMUSG00000064068.16	Mtx1	0
ENSMUSG00000037519.18	Ppfia1	0.00400511665085273
ENSMUSG00000053801.19	Grwd1	0
ENSMUSG00000018171.10	Vmp1	0.00300545727993872
ENSMUSG00000024098.7	Twsg1	0.0276063588744415
ENSMUSG00000017754.14	Pltp	0
ENSMUSG00000034674.19	Tdg	0.000905865196860048
ENSMUSG00000025894.12	Aasdhppt	0.0250077873800539
ENSMUSG00000026404.13	Ddx59	0.00393643549008487
ENSMUSG00000071659.5	Hnrnpul2	0
ENSMUSG00000014547.11	Wdfy2	0
ENSMUSG00000029175.18	Slc35f6	0.00759462429199351
ENSMUSG00000037031.11	Tspan15	0
ENSMUSG00000030861.16	Acadsb	0.010481998857498
ENSMUSG00000027184.15	Caprin1	0.0127468645481097
ENSMUSG00000031959.16	Wdr59	0.000237220489004014
ENSMUSG00000021096.12	Ppm1a	0.00861830969034518
ENSMUSG00000018362.15	Kpna2	0.0152511544561219
ENSMUSG00000006611.16	Hfe	0.0196801335348095
ENSMUSG00000027668.14	Mfn1	0
ENSMUSG00000029860.17	Zyx	0
ENSMUSG00000034203.9	Chchd4	0.0299003861722256
ENSMUSG00000001525.11	Tubb5	0
ENSMUSG00000045948.9	Mrps12	0.0234418110305453
ENSMUSG00000075595.10	Zfp652	0
ENSMUSG00000039221.11	Rpl22l1	0.000832590804871917
ENSMUSG00000022510.15	Trp63	0
ENSMUSG00000021326.14	Trim27	0.034815678974699
ENSMUSG00000026455.15	Klhl12	0
ENSMUSG00000042508.17	Dmtf1	0
ENSMUSG00000008140.19	Emc10	0
ENSMUSG00000044167.7	Foxo1	0.0561201468112593
ENSMUSG00000018217.13	Pmp22	0.0885877441113914
ENSMUSG00000003500.14	Impdh1	0
ENSMUSG00000053347.16	Zfp943	0.000450147185829755
ENSMUSG00000037300.20	Ttc13	0
ENSMUSG00000073131.13	Vma21	0.0196859599979411
ENSMUSG00000006476.20	Nsmf	0.0157960645262333
ENSMUSG00000028207.19	Asph	0.0184632358801351
ENSMUSG00000062619.7	2310039H08Rik	0.00521148396122931
ENSMUSG00000051391.10	Ywhag	0.0159847692652833
ENSMUSG00000074221.13	Zfp568	0
ENSMUSG00000032860.6	P2ry2	0
ENSMUSG00000047539.10	Fbxo28	0.000969506568957613
ENSMUSG00000022751.10	Nit2	0.000109152921002823
ENSMUSG00000117284.2	Gm7072	0
ENSMUSG00000020454.18	Eif4enif1	0
ENSMUSG00000036686.17	Cc2d1a	0.000911248194065682
ENSMUSG00000038462.4	Uqcrfs1	0.0120007542594539
ENSMUSG00000027655.15	Dhx35	0
ENSMUSG00000047694.13	Yipf6	0.00868737655509253
ENSMUSG00000030545.10	Pex11a	0.0104811170138452
ENSMUSG00000031813.9	Mvb12a	0
ENSMUSG00000022394.15	L3mbtl2	0
ENSMUSG00000061518.12	Cox5b	0
ENSMUSG00000022594.15	Lynx1	0
ENSMUSG00000041360.9	Pum3	0.00257536166217377
ENSMUSG00000009207.16	Lnpk	0.017170885596032
ENSMUSG00000008682.14	Rpl10	0.0416678088004934
ENSMUSG00000033964.13	Zbtb41	0.00265137915935378
ENSMUSG00000016619.11	Nup50	0.00983463327255876
ENSMUSG00000079426.14	Arpc4	0.00739781163994234
ENSMUSG00000020547.6	Bzw2	0.0413997574841929
ENSMUSG00000056310.15	Tyw1	1.31104752880319e-06
ENSMUSG00000028948.17	Nol9	5.89926887665723e-05
ENSMUSG00000018848.5	Rars	0
ENSMUSG00000004667.19	Polr2e	0.0429014438548472
ENSMUSG00000034647.16	Ankrd12	0.0174022538829319
ENSMUSG00000020362.14	Cnot6	0
ENSMUSG00000037904.15	Ankrd9	0.0535893748270703
ENSMUSG00000056737.15	Capg	0.00850701142690751
ENSMUSG00000073838.11	Tufm	0.00215279314536108
ENSMUSG00000042444.11	Mindy2	0
ENSMUSG00000002320.16	Tm9sf1	0.000606397291705877
ENSMUSG00000022332.9	Khdrbs3	0.0101402819160894
ENSMUSG00000024639.6	Gnaq	0.0101062012300378
ENSMUSG00000053334.7	Ficd	0.000444662824739672
ENSMUSG00000071655.13	Ubxn1	0.0394049861942464
ENSMUSG00000042042.15	Csgalnact2	0.00287875544159466
ENSMUSG00000021936.15	Mapk8	0.00675965619758283
ENSMUSG00000025037.7	Maoa	0
ENSMUSG00000029685.16	Asb15	0.14956844260741
ENSMUSG00000026586.17	Prrx1	0.0124136908262721
ENSMUSG00000030059.16	Tmf1	0.0156104762514371
ENSMUSG00000028937.15	Acot7	0
ENSMUSG00000018593.14	Sparc	0
ENSMUSG00000067288.14	Rps28	0.0188426896523885
ENSMUSG00000020267.7	Hint1	0.0323095400327008
ENSMUSG00000062270.15	Morf4l1	0
ENSMUSG00000074182.9	Znhit6	0
ENSMUSG00000010476.15	Ebf3	6.01739703076178e-05
ENSMUSG00000024014.9	Pim1	0.0251966985001268
ENSMUSG00000022092.12	Ppp3cc	0
ENSMUSG00000053110.14	Yap1	0
ENSMUSG00000020532.19	Acaca	0.00574179462102515
ENSMUSG00000033191.15	Tie1	0.00698450833908181
ENSMUSG00000027502.12	Rtf2	0.00889440605628503
ENSMUSG00000028646.17	Rragc	0.00882324929998173
ENSMUSG00000044080.10	S100a1	0.0182329315717546
ENSMUSG00000032030.17	Cul5	0
ENSMUSG00000023089.13	Ndufa5	0.0153175844443936
ENSMUSG00000031145.16	Prickle3	0.00994054870275789
ENSMUSG00000032932.16	Hspa13	0
ENSMUSG00000022552.17	Sharpin	0.0056336537432081
ENSMUSG00000029569.10	Tmem168	0.00435715734998252
ENSMUSG00000096910.3	Zfp955b	0
ENSMUSG00000039018.16	Mtg1	0
ENSMUSG00000022255.17	Mtdh	0
ENSMUSG00000037075.8	Rnf139	0.00011355608224556
ENSMUSG00000049299.15	Trappc1	0.00428987464063917
ENSMUSG00000002007.6	Srpk3	0
ENSMUSG00000021982.15	Cdadc1	0.00812765889376034
ENSMUSG00000034259.9	Exosc4	0
ENSMUSG00000036291.7	Ap5m1	0.00223403838558421
ENSMUSG00000020024.8	Cep83	0.00582609075818289
ENSMUSG00000020400.18	Tnip1	0
ENSMUSG00000001472.18	Tcf25	0.00203261433837835
ENSMUSG00000032342.14	Mto1	0.00302250369097326
ENSMUSG00000036748.17	Cuedc2	0.0163435579175787
ENSMUSG00000025503.6	Taldo1	0.0064483220547871
ENSMUSG00000022811.18	Zfp148	0.000508932641839936
ENSMUSG00000053565.11	Eif3k	0.0269834301885263
ENSMUSG00000022350.8	Washc5	0
ENSMUSG00000029135.11	Fosl2	0
ENSMUSG00000071074.10	Yipf3	0.017880777500948
ENSMUSG00000024085.14	Man2a1	0
ENSMUSG00000023008.19	Fmnl3	0.000495742486573147
ENSMUSG00000038301.16	Snx10	0.00114309263637666
ENSMUSG00000023932.10	Cdc5l	0.0172894404751346
ENSMUSG00000043831.13	Lysmd4	0
ENSMUSG00000000934.10	Top1mt	0.000688444137896147
ENSMUSG00000028470.11	Hint2	0.00347925859035633
ENSMUSG00000019210.11	Atp6v1e1	0
ENSMUSG00000038279.11	Nop2	0
ENSMUSG00000001173.16	Ocrl	0
ENSMUSG00000042472.12	Zfp410	0.00898704228850659
ENSMUSG00000035674.14	Ndufa3	0.0172759122059023
ENSMUSG00000045838.9	Ccdc9b	0.0145568808513982
ENSMUSG00000028851.7	Nudc	0.0230709145004699
ENSMUSG00000034187.19	Nsf	0
ENSMUSG00000029911.15	Ssbp1	0.0260235221499697
ENSMUSG00000064363.1	mt-Nd4	0
ENSMUSG00000022109.7	Med4	0
ENSMUSG00000019863.8	Qrsl1	0.0189281144729536
ENSMUSG00000030894.6	Tpp1	0
ENSMUSG00000027285.14	Haus2	0.00524010097923373
ENSMUSG00000055762.17	Eef1d	0.0308572713191874
ENSMUSG00000061306.17	Slc38a10	0.0504982655160296
ENSMUSG00000028277.14	Ube2j1	0
ENSMUSG00000018322.11	Tomm34	0
ENSMUSG00000047368.5	Abhd17b	0
ENSMUSG00000016427.8	Ndufa1	0.0116024242081161
ENSMUSG00000039633.8	Lonrf1	0
ENSMUSG00000033590.9	Myo5c	0
ENSMUSG00000013622.16	Atraid	0
ENSMUSG00000092558.4	Med20	0
ENSMUSG00000039108.15	Lsm14b	0
ENSMUSG00000058587.10	Tmod3	0
ENSMUSG00000039318.13	Rab3gap2	0
ENSMUSG00000074652.4	Myh7b	0
ENSMUSG00000001056.4	Nhp2	0
ENSMUSG00000001248.16	Gramd1a	0.00065184343652952
ENSMUSG00000001508.16	Sgca	0
ENSMUSG00000079477.10	Rab7	0
ENSMUSG00000041697.9	Cox6a1	0
ENSMUSG00000033128.10	Gga1	0.00472591393341327
ENSMUSG00000020169.5	Best3	0.0652655837850301
ENSMUSG00000071984.12	Fndc1	0.0175341009067373
ENSMUSG00000004610.5	Etfb	0
ENSMUSG00000006732.15	Mettl1	0
ENSMUSG00000028114.17	Mettl14	0.0157337503083135
ENSMUSG00000058624.14	Gda	0.000480987583795655
ENSMUSG00000028330.9	Ncbp1	0
ENSMUSG00000027263.13	Tubgcp4	0
ENSMUSG00000022263.11	Trio	0.0167218410220003
ENSMUSG00000024563.17	Smad2	0.000610743368736241
ENSMUSG00000032294.18	Pkm	0.00305588412970379
ENSMUSG00000020903.14	Stx8	0.00386796764016733
ENSMUSG00000002741.10	Ykt6	0
ENSMUSG00000038910.8	Plcl2	0.0311728828079248
ENSMUSG00000019254.17	Ppp1r12c	0
ENSMUSG00000025969.16	Nrp2	0
ENSMUSG00000021103.13	Mnat1	0.0071101330932408
ENSMUSG00000029623.15	Pdap1	0.00827296410816515
ENSMUSG00000021024.15	Psma6	0
ENSMUSG00000025403.6	Shmt2	0
ENSMUSG00000028776.15	Tinagl1	0.00337852007669712
ENSMUSG00000025432.12	Avil	0.0130143992694485
ENSMUSG00000021193.11	Pitrm1	0.00712545372303882
ENSMUSG00000039239.15	Tgfb2	0.0480373069621037
ENSMUSG00000026248.10	Mrpl44	0
ENSMUSG00000038650.16	Rnh1	0
ENSMUSG00000022244.8	Amacr	0.0036683651032571
ENSMUSG00000027597.16	Ahcy	0
ENSMUSG00000026181.14	Ppm1f	0
ENSMUSG00000026219.15	Trip12	0.0153923206206361
ENSMUSG00000048755.10	Mcat	0
ENSMUSG00000005034.16	Prkacb	0
ENSMUSG00000049658.14	Bdp1	0.00455385460860276
ENSMUSG00000028048.12	Gba	1.22713145754594e-05
ENSMUSG00000071604.6	Fam189a2	0
ENSMUSG00000015659.13	Serac1	0.00591476558057819
ENSMUSG00000034932.5	Mrpl54	0.0146299373377455
ENSMUSG00000005881.14	Ergic3	0.00955187451291642
ENSMUSG00000026837.17	Col5a1	0.040876133768708
ENSMUSG00000020232.18	Hmg20b	0
ENSMUSG00000090290.3	Tarbp1	0.0045470578750763
ENSMUSG00000038633.6	Degs1	0.00495525787683663
ENSMUSG00000021725.10	Parp8	0
ENSMUSG00000039286.13	Fndc3b	0.00239632477441113
ENSMUSG00000025228.6	Actr1a	0.00961819249290151
ENSMUSG00000036611.6	Eepd1	0.0314558183772483
ENSMUSG00000000563.18	Atp5pb	0
ENSMUSG00000032299.11	Commd4	0
ENSMUSG00000035673.11	Sbno2	3.55074086475166e-05
ENSMUSG00000008373.17	Prpf31	0
ENSMUSG00000027854.13	Sike1	0.00626892927586777
ENSMUSG00000002580.8	Mien1	0
ENSMUSG00000028811.13	Yars	0
ENSMUSG00000000581.9	C1d	0.00441354665915939
ENSMUSG00000008090.15	Fgfrl1	0
ENSMUSG00000020464.16	Pnpt1	0
ENSMUSG00000019944.15	Rhobtb1	0.0545675193903585
ENSMUSG00000051853.11	Arf3	0.00196651556744843
ENSMUSG00000031505.12	Naxd	0.00544215716945354
ENSMUSG00000026483.14	Niban1	0.0288839714855248
ENSMUSG00000037058.17	Paip2	0.0095803882951803
ENSMUSG00000025971.7	Maip1	0.00457992729232532
ENSMUSG00000039354.17	Smarcal1	0.0201764738073805
ENSMUSG00000003559.9	As3mt	0.0187726318550574
ENSMUSG00000024870.7	Rab1b	0.00247760118921264
ENSMUSG00000063931.15	Pepd	0.00276052088780708
ENSMUSG00000029833.18	Trim24	0.00227523724040757
ENSMUSG00000028847.9	Trappc3	0.00387246192219026
ENSMUSG00000024218.14	Taf11	0.00172960885138377
ENSMUSG00000000489.8	Pdgfb	0.012046967992996
ENSMUSG00000061979.9	Rcc1l	0
ENSMUSG00000021519.12	Mterf3	0.0183684345006827
ENSMUSG00000024608.12	Rps14	0.0275807435244339
ENSMUSG00000022094.16	Slc39a14	0
ENSMUSG00000069539.12	Scyl2	0.00489496377856814
ENSMUSG00000049804.10	Armcx4	0
ENSMUSG00000029474.8	Rnf34	0
ENSMUSG00000021497.11	Txndc15	0.0224777654051054
ENSMUSG00000069895.5	Atxn1l	0.0117307845521305
ENSMUSG00000024271.9	Elp2	0.0193370511374285
ENSMUSG00000002833.12	Hdgfl2	0
ENSMUSG00000020929.15	Eftud2	0.00260943914598693
ENSMUSG00000021185.17	Dglucy	0
ENSMUSG00000028085.13	Gatb	0
ENSMUSG00000025154.16	Arhgap19	0.000226441658341368
ENSMUSG00000009569.15	Mrtfb	0
ENSMUSG00000047423.11	AI837181	0
ENSMUSG00000041607.18	Mbp	0.0796687976612607
ENSMUSG00000061479.16	Snrpa	0.00331156598668549
ENSMUSG00000058076.13	Sdhc	0.0137455655926972
ENSMUSG00000027466.16	Rbck1	0.0133645168030803
ENSMUSG00000022723.17	Crybg3	0
ENSMUSG00000016382.16	Pls3	0
ENSMUSG00000026309.15	Ilkap	0
ENSMUSG00000028104.15	Polr3gl	0.0081723658475073
ENSMUSG00000020514.9	Mrpl22	0
ENSMUSG00000040044.12	Orc3	0.00651512951575094
ENSMUSG00000031807.11	Pgls	0
ENSMUSG00000044177.5	Wfikkn2	0.00454883056380798
ENSMUSG00000051985.13	Igfn1	0
ENSMUSG00000086040.9	Wipf3	0.0152401277686542
ENSMUSG00000061983.8	Rps12	0.0175585372278843
ENSMUSG00000025733.18	Rhot2	0.00819347612418775
ENSMUSG00000024287.9	Thoc1	0
ENSMUSG00000075704.18	Txnrd2	0.00504997688591878
ENSMUSG00000022031.7	Elp3	0.00981156599875435
ENSMUSG00000002781.20	Tmem143	0
ENSMUSG00000051483.10	Cbr1	0.000337517102903948
ENSMUSG00000039384.9	Dusp10	0
ENSMUSG00000023806.11	Rsph3b	1.32083389152907e-05
ENSMUSG00000020869.9	Lrrc59	0.0140056912305177
ENSMUSG00000027546.16	Atp9a	0
ENSMUSG00000015126.10	Tsr3	0
ENSMUSG00000029146.15	Snx17	0.010365903619913
ENSMUSG00000055447.20	Cd47	0.0158132136928005
ENSMUSG00000022475.20	Hdac7	0
ENSMUSG00000070934.7	Rraga	0
ENSMUSG00000036097.9	Slf2	0.00357993636689435
ENSMUSG00000020076.8	Ddx50	0
ENSMUSG00000021420.14	Fars2	0
ENSMUSG00000027198.17	Ext2	0.0179924256390191
ENSMUSG00000037149.11	Ddx1	0
ENSMUSG00000000001.5	Gnai3	0.00104937503005071
ENSMUSG00000064284.13	Cdpf1	0.0311836255797836
ENSMUSG00000025607.16	Copg2	0.0107831012307401
ENSMUSG00000021868.8	Ppif	0.0091512710727544
ENSMUSG00000031600.12	Vps37a	0.0503237041899853
ENSMUSG00000027288.17	Zfp106	0.0185660053931284
ENSMUSG00000050315.15	Synpo2	0.0601119329674669
ENSMUSG00000002963.18	Pnkp	9.29017043725699e-05
ENSMUSG00000019054.14	Fis1	0.0144380884790271
ENSMUSG00000029402.9	Snrnp35	0
ENSMUSG00000020745.16	Pafah1b1	0
ENSMUSG00000019710.14	Mrpl24	0.016733741571562
ENSMUSG00000003363.16	Pld3	0.00140344498756168
ENSMUSG00000075602.11	Ly6a	0.00610475422608
ENSMUSG00000020427.12	Igfbp3	0
ENSMUSG00000000088.8	Cox5a	0.00742036180667983
ENSMUSG00000028484.17	Psip1	0
ENSMUSG00000057322.13	Rpl38	0.011968961768723
ENSMUSG00000037257.9	Aagab	0
ENSMUSG00000004677.18	Myo9b	0
ENSMUSG00000052727.7	Map1b	0
ENSMUSG00000023286.17	Ube2j2	0.0398802345818978
ENSMUSG00000029776.12	Hibadh	0
ENSMUSG00000078974.11	Sec61g	0
ENSMUSG00000026171.13	Rnf25	0
ENSMUSG00000057649.7	Brd9	0
ENSMUSG00000055900.15	Tmem69	0.00974021205787898
ENSMUSG00000001440.6	Kpnb1	0.0229698783485446
ENSMUSG00000024290.10	Rock1	0.00355230063041475
ENSMUSG00000022174.9	Dad1	0.00977266521708167
ENSMUSG00000059552.14	Trp53	0.00506712244633012
ENSMUSG00000075470.3	Alg10b	0.0113989700000034
ENSMUSG00000030259.13	Rassf8	0.00672301378730221
ENSMUSG00000027660.17	Skil	0
ENSMUSG00000031601.17	Cnot7	0.0141807236064183
ENSMUSG00000002957.12	Ap2a2	0.00116477514304219
ENSMUSG00000042015.18	Wdr41	0
ENSMUSG00000051747.16	Ttn	0.000721607043445802
ENSMUSG00000025743.15	Sdc3	0
ENSMUSG00000048490.15	Nrip1	0.0656041765447676
ENSMUSG00000033788.16	Dysf	0.0112239514787655
ENSMUSG00000034216.13	Vps18	0
ENSMUSG00000025786.18	Zdhhc3	0
ENSMUSG00000001380.8	Hars	0
ENSMUSG00000031596.16	Slc7a2	0
ENSMUSG00000022098.11	Bmp1	0
ENSMUSG00000038387.10	Rras	0
ENSMUSG00000002064.11	Sdf2	0.0239690275351345
ENSMUSG00000046229.11	Scand1	0.00752453936223377
ENSMUSG00000067274.11	Rplp0	0.00337189020436878
ENSMUSG00000070939.10	Tgfbrap1	0
ENSMUSG00000026664.8	Phyh	0.0199454613500789
ENSMUSG00000043342.10	Hoxd9	0
ENSMUSG00000026463.18	Atp2b4	0.00120705734349463
ENSMUSG00000024841.9	Eif1ad	0.00552015050448579
ENSMUSG00000006057.16	Atp5g1	0.000215932886506763
ENSMUSG00000020790.15	Ankfy1	0.00151220963027911
ENSMUSG00000028618.12	Tmem59	0
ENSMUSG00000024477.5	Pggt1b	0
ENSMUSG00000025150.11	Cbr2	0.00549186746215522
ENSMUSG00000023990.19	Tfeb	0.0262404879086756
ENSMUSG00000023034.8	Nr4a1	0.0540324385928326
ENSMUSG00000048799.9	Cep120	0
ENSMUSG00000028797.21	Tmem234	0.0115349680605635
ENSMUSG00000021973.10	Micu2	0.0258256141028318
ENSMUSG00000026380.11	Tfcp2l1	0.0499678569472182
ENSMUSG00000022180.8	Slc7a8	0.0144746325872597
ENSMUSG00000060147.16	Serpinb6a	0.0227598032533018
ENSMUSG00000038366.16	Lasp1	0.00310230552286759
ENSMUSG00000000399.11	Ndufa9	0
ENSMUSG00000027751.14	Supt20	0.00531573647272536
ENSMUSG00000020340.17	Cyfip2	0
ENSMUSG00000057863.7	Rpl36	0.0166754443103347
ENSMUSG00000054405.15	Dnajc8	0.0343327875668955
ENSMUSG00000018572.11	Phf23	0.0348335410564775
ENSMUSG00000030979.14	Uros	0
ENSMUSG00000027618.18	Nfs1	0
ENSMUSG00000023007.16	Prpf40b	0
ENSMUSG00000042426.7	Dhx29	0
ENSMUSG00000021635.15	Rad17	0.00134254240233847
ENSMUSG00000007458.15	M6pr	0
ENSMUSG00000034290.10	Nek9	0
ENSMUSG00000029464.11	Gpn3	0.00950912728392773
ENSMUSG00000007872.4	Id3	0
ENSMUSG00000036890.14	Gtdc1	0
ENSMUSG00000024712.10	Rfk	0
ENSMUSG00000041889.8	Shisa4	0.0133686509624018
ENSMUSG00000045975.9	C2cd2	0.0523504685808065
ENSMUSG00000025141.4	Myadml2	0
ENSMUSG00000044408.8	Sptssa	0
ENSMUSG00000069135.12	Cep43	0
ENSMUSG00000028405.10	Aco1	0
ENSMUSG00000029681.13	Bcl7b	0
ENSMUSG00000006134.5	Crkl	0
ENSMUSG00000024487.6	Yipf5	0
ENSMUSG00000027566.16	Psma7	0
ENSMUSG00000022890.14	Atp5j	0.0122321735391032
ENSMUSG00000028530.15	Jak1	0.0448145911924117
ENSMUSG00000020022.18	Ndufa12	0.0246260273853737
ENSMUSG00000027404.16	Snrpb	0.000705654985381815
ENSMUSG00000032902.2	Slc16a1	0
ENSMUSG00000002608.9	Ccdc97	0.00657233713229594
ENSMUSG00000030247.10	Kcnj8	0.00273190639892438
ENSMUSG00000003438.18	Timm50	0.0153926860433054
ENSMUSG00000033960.7	Jcad	0.00299156105697737
ENSMUSG00000026154.5	Sdhaf4	0
ENSMUSG00000032648.15	Pygm	0.000833501070765326
ENSMUSG00000034951.11	Cog7	0.00751691531617435
ENSMUSG00000005510.10	Ndufs3	0.00976104636677573
ENSMUSG00000042286.14	Stab1	0
ENSMUSG00000075419.5	Dolk	0
ENSMUSG00000022601.12	Zbtb11	0
ENSMUSG00000042305.13	Tmem183a	0.000455867399547296
ENSMUSG00000020484.20	Xbp1	0
ENSMUSG00000030619.11	Eed	0
