Geneid	Symbol	HFD_GElaS
ENSMUSG00000030946.14	Lhpp	1.24002768618333
ENSMUSG00000039099.8	Wdr93	1.39232821738548
ENSMUSG00000069874.8	Irgm2	1.6611261382255
ENSMUSG00000013622.16	Atraid	0.344063368314169
ENSMUSG00000039886.9	Tmem120a	0.340600024059017
ENSMUSG00000028382.16	Ptbp3	0.569658478806502
ENSMUSG00000000441.18	Raf1	0.507544582652382
ENSMUSG00000005362.15	Crbn	0.707106536348137
ENSMUSG00000020100.16	Slc29a3	0.175819104367196
ENSMUSG00000026814.17	Eng	0
ENSMUSG00000027956.12	Tmem144	0
ENSMUSG00000017858.13	Ift52	0.406144250900784
ENSMUSG00000008855.18	Hdac5	0
ENSMUSG00000031765.9	Mt1	5.54877654784964
ENSMUSG00000040274.12	Cdk6	0.783863970501135
ENSMUSG00000041939.15	Mvk	1.23716103873502
ENSMUSG00000050144.14	Slc25a44	0
