Geneid	Symbol	Chow_GElaS
ENSMUSG00000030790.16	Adm	0.82444789489866
ENSMUSG00000032051.10	Fdx1	0
ENSMUSG00000020381.11	Mrnip	0
ENSMUSG00000020258.17	Glyctk	0
ENSMUSG00000027490.18	E2f1	0
ENSMUSG00000005836.11	Gata6	0.939081975228524
ENSMUSG00000041828.16	Abca8a	0
ENSMUSG00000041926.16	Rnpep	1.03878757342751
ENSMUSG00000035273.15	Hpse	0.923991637215571
ENSMUSG00000042404.17	Dennd4b	0.862719006176475
ENSMUSG00000023832.15	Acat2	0.259634203372649
ENSMUSG00000022562.16	Oplah	0.79330129421072
ENSMUSG00000029287.15	Tgfbr3	0.889173780874131
ENSMUSG00000042102.8	Dmgdh	0
ENSMUSG00000038233.11	Gask1a	0.465927527472559
ENSMUSG00000047797.15	Gjb1	0.0410898625571248
ENSMUSG00000038365.9	Fbxo25	0.24338442613878
ENSMUSG00000018339.13	Gpx3	0.796916016017275
ENSMUSG00000003644.18	Rps6ka1	0.0387265153425455
ENSMUSG00000061906.6	Ugt2b38	0
ENSMUSG00000021417.16	Eci2	1.47170645368679
ENSMUSG00000063683.13	Glyat	0.179005848317733
ENSMUSG00000063172.14	Hspb11	0
ENSMUSG00000061825.11	Ces2c	0.256810648753861
ENSMUSG00000044252.19	Osbpl1a	1.28511036234104
ENSMUSG00000029385.15	Ccng2	1.31914960500431
ENSMUSG00000001763.15	Tspan33	0
ENSMUSG00000028132.16	Tlcd4	1.67547312981318
ENSMUSG00000028179.13	Cth	1.50010743660947
ENSMUSG00000022122.16	Ednrb	0.313888156659542
ENSMUSG00000025278.10	Flnb	0
ENSMUSG00000020532.19	Acaca	1.66819499224375
ENSMUSG00000030364.7	Clec2h	1.49475842385485
ENSMUSG00000034908.17	Sidt2	0.554399154524223
ENSMUSG00000032086.13	Bace1	0.482861726793571
ENSMUSG00000020650.16	Bcap29	0
ENSMUSG00000020154.11	Ptprb	0.148136827727122
ENSMUSG00000030217.3	Art4	1.11959657496969
ENSMUSG00000042348.11	Arl15	1.67863410384857
ENSMUSG00000026202.14	Tuba4a	1.36130048898201
ENSMUSG00000034265.9	Zdhhc14	0
ENSMUSG00000020190.14	Mknk2	2.19267759129572
ENSMUSG00000041548.5	Hspb8	0
ENSMUSG00000014164.16	Klhl3	1.33556891869671
ENSMUSG00000024866.11	Acy3	0
ENSMUSG00000031886.15	Ces2e	0
ENSMUSG00000034006.18	Slc66a2	1.90700364969604
ENSMUSG00000028793.16	Rnf19b	0
ENSMUSG00000032350.10	Gclc	2.23941007412187
ENSMUSG00000058806.16	Col13a1	0
ENSMUSG00000020623.12	Map2k6	2.48648852712388
ENSMUSG00000038366.16	Lasp1	0.891362415434239
ENSMUSG00000025036.8	Sfxn2	0.691442208185056
ENSMUSG00000037072.17	Selenof	0
ENSMUSG00000027883.16	Gpsm2	1.12880665111261
ENSMUSG00000034501.8	Pcnx4	0.754049996773271
ENSMUSG00000078566.9	Bnip3	0.595615336614456
ENSMUSG00000033624.11	Pdpr	0
ENSMUSG00000031271.15	Serpina7	5.91332782777616
ENSMUSG00000024587.11	Nars	0.926786767060099
ENSMUSG00000032040.16	Dcps	0.691217171516634
ENSMUSG00000003355.8	Fkbp11	0.95296037242084
ENSMUSG00000025732.7	Mcrip2	0.674521240482275
ENSMUSG00000031755.7	Bbs2	0.996648784552996
ENSMUSG00000006517.6	Mvd	3.2504482048555
ENSMUSG00000028557.11	Rnf11	0.195553469611783
ENSMUSG00000026944.19	Abca2	1.23734073262977
ENSMUSG00000020986.14	Sec23a	1.15120450671542
ENSMUSG00000034639.8	Setmar	0.922516844616888
ENSMUSG00000036775.14	Decr2	0.978886684631311
ENSMUSG00000032397.8	Tipin	0.655753701305507
ENSMUSG00000033486.15	Catsper2	0
ENSMUSG00000056025.13	Clca3a1	1.40585828640253
ENSMUSG00000044254.7	Pcsk9	1.89995057701372
ENSMUSG00000031765.9	Mt1	4.87160611564303
ENSMUSG00000026240.13	Cops7b	0.126931841145694
ENSMUSG00000025666.17	Tmem47	0.768185221776304
ENSMUSG00000034707.8	Gns	1.05127008655726
ENSMUSG00000042118.8	Bhmt2	0
ENSMUSG00000027201.17	Myef2	1.01971324648367
ENSMUSG00000029471.14	Camkk2	0.697388741746585
ENSMUSG00000039886.9	Tmem120a	0.718258316302259
ENSMUSG00000036941.3	Elac1	0
ENSMUSG00000005233.17	Spc25	0
ENSMUSG00000061947.11	Serpina10	1.1540672920174
ENSMUSG00000020893.18	Per1	3.23716077215454
ENSMUSG00000110353.2	Gm33543	2.11285919327071
ENSMUSG00000089809.10	Rasgef1b	2.04222667698202
ENSMUSG00000041439.16	Mfsd6	0.666883869434402
ENSMUSG00000017132.18	Cyth1	1.10818688162544
ENSMUSG00000031812.17	Map1lc3b	1.15785153436638
ENSMUSG00000028383.18	Hsdl2	0.233795540820741
ENSMUSG00000036698.12	Ago2	0
ENSMUSG00000039782.16	Cpeb2	1.68650698987312
ENSMUSG00000044934.14	Zfp367	0.019501108100746
ENSMUSG00000017119.20	Nbr1	0.512047408674501
ENSMUSG00000063952.17	Brpf3	0.42039536392958
ENSMUSG00000033871.15	Ppargc1b	0.999728221658276
ENSMUSG00000032500.11	Dclk3	0.872477039843381
ENSMUSG00000025982.14	Sf3b1	0.148526961936275
ENSMUSG00000026614.8	Slc30a10	1.68254410082452
ENSMUSG00000045954.8	Cavin2	1.08687203799776
ENSMUSG00000035958.4	Tdp2	0.0271114011220037
ENSMUSG00000020182.17	Ddc	1.30436808116232
ENSMUSG00000041775.8	Mapk1ip1	1.13099709745826
ENSMUSG00000024052.18	Lpin2	3.09037695969076
ENSMUSG00000027784.11	Ppm1l	0.0831819604771969
ENSMUSG00000028186.15	Uox	0
ENSMUSG00000021143.11	Pacs2	0.267537680204966
ENSMUSG00000029600.11	Rita1	0.372046530279684
ENSMUSG00000035673.11	Sbno2	0.385542534808243
ENSMUSG00000002908.18	Kcnn1	0
ENSMUSG00000055912.9	Tmem150a	1.42981871783747
ENSMUSG00000018442.14	Derl2	0.756490407796484
ENSMUSG00000018666.14	Cbx1	0.397533305571874
ENSMUSG00000035878.14	Hykk	1.96761408227445
ENSMUSG00000025198.17	Erlin1	1.46262372828921
ENSMUSG00000070690.8	Albfm1	0
ENSMUSG00000020423.7	Btg2	1.86885383597274
ENSMUSG00000031167.17	Rbm3	0.392106195849465
ENSMUSG00000042524.15	Sun2	0.986528073169658
ENSMUSG00000025358.17	Cdk2	0
ENSMUSG00000007589.10	Tinf2	0.0628456829110122
ENSMUSG00000023852.15	Chd1	0.0467532040486599
ENSMUSG00000033308.17	Dpyd	0.23372625363018
ENSMUSG00000063972.14	Nr6a1	0.105008826863449
ENSMUSG00000032599.13	Ip6k2	2.53615408565972
ENSMUSG00000073633.10	Fbxo36	0.9571107977649
ENSMUSG00000054226.14	Tprkb	0
ENSMUSG00000021765.10	Fst	0
ENSMUSG00000030800.11	Prss8	0.278425669012749
ENSMUSG00000028106.14	Rprd2	0.374269439176873
ENSMUSG00000034957.11	Cebpa	0.897580200515019
ENSMUSG00000027439.10	Gzf1	0.546972740522556
ENSMUSG00000026708.17	Cenpl	0
ENSMUSG00000017466.10	Timp2	1.32590565449456
ENSMUSG00000020715.10	Ern1	1.12309666623053
ENSMUSG00000028344.13	Invs	0
ENSMUSG00000047368.5	Abhd17b	0.266822435269011
ENSMUSG00000074785.6	Plxnc1	0
ENSMUSG00000038312.11	Edem2	0.216940546023955
ENSMUSG00000026767.13	Mindy3	0.313798281253078
ENSMUSG00000025357.9	Dgka	0.664511060744039
ENSMUSG00000020108.5	Ddit4	2.89515760101648
ENSMUSG00000041084.9	Ostc	1.06716581950536
ENSMUSG00000029729.13	Zkscan1	0.564546379070381
ENSMUSG00000025175.13	Fn3k	0
ENSMUSG00000036452.19	Arhgap26	1.15352360784609
ENSMUSG00000021476.10	Habp4	0.388348590880772
ENSMUSG00000040354.15	Mars1	0.385230321515383
ENSMUSG00000046312.5	Myorg	0.899883348883654
ENSMUSG00000030259.13	Rassf8	0.801800820168185
ENSMUSG00000039865.9	Slc44a3	0
ENSMUSG00000029598.13	Plbd2	1.13781871069982
ENSMUSG00000005089.16	Slc1a2	1.79311857309953
ENSMUSG00000008393.10	Carhsp1	0
ENSMUSG00000025277.15	Abhd6	0.646987458205301
ENSMUSG00000040648.16	Ppip5k2	0
ENSMUSG00000027598.17	Itch	0.565190725383923
ENSMUSG00000032261.17	Sh3bgrl2	0.738716524572523
ENSMUSG00000004038.10	Gstm3	2.506638323155
ENSMUSG00000062198.6	2700097O09Rik	0.226039934253876
ENSMUSG00000037110.21	Ralgapa2	0.375410791615362
ENSMUSG00000022858.17	Tra2b	0.118172489137952
ENSMUSG00000027177.15	Hipk3	0.0732951467624561
ENSMUSG00000026924.18	Sec16a	0
ENSMUSG00000027822.17	Slc33a1	0.75342791590628
ENSMUSG00000027954.10	Efna1	0
ENSMUSG00000028032.14	Papss1	1.38998828431243
ENSMUSG00000032577.17	Mapkapk3	0.0380493234530755
ENSMUSG00000015243.5	Abca1	0.74186011925665
ENSMUSG00000003528.16	Slc25a1	0
ENSMUSG00000024258.5	Polr2d	0.401850138900552
ENSMUSG00000025571.14	Tnrc6c	0.213082059161809
ENSMUSG00000020571.14	Pdia6	1.63419938441946
ENSMUSG00000060860.9	Ube2s	0
ENSMUSG00000039960.6	Rhou	0.210468662088277
ENSMUSG00000027792.12	Bche	0.51923462020655
ENSMUSG00000025747.13	Tyms	0.0342833181187913
ENSMUSG00000025289.16	Prdx4	0
ENSMUSG00000022280.10	Rnf19a	0
ENSMUSG00000029273.11	Sult1d1	1.87445121200812
ENSMUSG00000024168.9	Tmem204	0.914359165612725
ENSMUSG00000040181.15	Fmo1	0.59251846480985
ENSMUSG00000027075.17	Slc43a1	1.75994927070992
ENSMUSG00000020357.4	Flt4	0.60407645344046
ENSMUSG00000024986.13	Hhex	2.40324023294004
ENSMUSG00000030946.14	Lhpp	0.495343970526078
ENSMUSG00000019794.14	Katna1	0.220252881218904
ENSMUSG00000021211.5	Akr1c12	0
ENSMUSG00000031216.14	Stard8	1.26714065326237
ENSMUSG00000032870.9	Smap2	0
ENSMUSG00000029446.15	Psph	1.08696461524398
ENSMUSG00000022177.10	Haus4	0
ENSMUSG00000027956.12	Tmem144	0.0661959503818784
ENSMUSG00000051934.6	Spats2	0.994595335605231
ENSMUSG00000045316.6	Fahd1	1.30665663146687
ENSMUSG00000020902.13	Ntn1	0.435659357767144
ENSMUSG00000020889.12	Nr1d1	0
ENSMUSG00000073490.12	Ifi207	2.13477141334135
ENSMUSG00000034248.8	Slc25a37	1.4310846116354
ENSMUSG00000044791.17	Setd2	0
ENSMUSG00000020440.14	Arf5	0.532273112476418
ENSMUSG00000022092.12	Ppp3cc	0.28155493284484
ENSMUSG00000000301.17	Pemt	0
ENSMUSG00000040842.18	Szrd1	0.608690933715373
ENSMUSG00000024754.14	Cemip2	0.561818911490755
ENSMUSG00000031511.17	Arhgef7	0.0900443959511779
ENSMUSG00000063704.14	Mapk15	0
ENSMUSG00000059447.14	Hadhb	0.224553700253918
ENSMUSG00000057054.12	Inca1	0.625036292573111
ENSMUSG00000041126.17	H2az2	0
ENSMUSG00000045775.16	Slc16a5	0.352904005184689
ENSMUSG00000026475.8	Rgs16	5.65425297436003
ENSMUSG00000035459.19	Stab2	0.459816966743815
ENSMUSG00000052435.8	Cebpe	1.63629561098573
ENSMUSG00000033715.16	Akr1c14	0.260087540184133
ENSMUSG00000026853.16	Crat	0.526557010461396
ENSMUSG00000021759.15	Plpp1	0.825297864962207
ENSMUSG00000028671.17	Gale	2.408611225934
ENSMUSG00000048368.10	Omd	0.781214506674214
ENSMUSG00000032194.10	Kank2	0.86756430917574
ENSMUSG00000051007.16	Gatd1	0.895138531293873
ENSMUSG00000010047.13	Hyal2	0.893194760444367
ENSMUSG00000015112.16	Slc25a13	1.30544244928938
ENSMUSG00000032418.16	Me1	0.379843625552422
ENSMUSG00000066042.5	Med18	1.14183899081932
ENSMUSG00000028121.9	Bcar3	1.1719870680481
ENSMUSG00000049232.4	Tigd2	0
ENSMUSG00000095061.2	E030018B13Rik	1.56851356371652
ENSMUSG00000001467.6	Cyp51	1.0617292915536
ENSMUSG00000042099.17	Kank3	1.07088170821148
ENSMUSG00000054252.19	Fgfr3	1.06839627937466
ENSMUSG00000020898.19	Ctc1	0
ENSMUSG00000054894.7	Dmac2l	0.0678386059962311
ENSMUSG00000049553.12	Polr1a	0.102874484677064
ENSMUSG00000020102.16	Slc16a7	0.784638556988786
ENSMUSG00000036613.9	Eipr1	1.16045227829434
ENSMUSG00000057554.14	Lgals8	0
ENSMUSG00000030225.12	Dera	0
ENSMUSG00000058761.6	Rnf169	0.489460647891288
ENSMUSG00000003477.6	Inmt	0
ENSMUSG00000008855.18	Hdac5	1.20834473477214
ENSMUSG00000045319.14	Proser2	0.0379908940825337
ENSMUSG00000066735.9	Vkorc1l1	0.409244946205943
ENSMUSG00000059482.16	2610301B20Rik	0.561956858342872
ENSMUSG00000006445.4	Epha2	0.0434660756466581
ENSMUSG00000059981.13	Taok2	1.0401197732248
ENSMUSG00000020456.18	Ogdh	0.0654035116859832
ENSMUSG00000027309.19	4930402H24Rik	0.937702170974293
ENSMUSG00000038298.15	Pdzk1	1.03290961353343
ENSMUSG00000000594.8	Gm2a	0
ENSMUSG00000024165.10	Jpt2	1.58210898914395
ENSMUSG00000047731.18	Wbp1l	1.44438720317569
ENSMUSG00000023232.18	Serinc2	0.583173136619278
ENSMUSG00000004562.17	Arhgef40	0.536559224346919
ENSMUSG00000027167.12	Elp4	0.726150236077996
ENSMUSG00000026172.13	Bcs1l	0.910928761003485
ENSMUSG00000028044.7	Cks1b	0.636837903782254
ENSMUSG00000009145.7	Dqx1	0.569311107009404
ENSMUSG00000022241.7	Tars	1.13551157574138
ENSMUSG00000071547.5	Nt5dc2	1.31080092702625
ENSMUSG00000090264.2	Eif4ebp3	1.15987500551613
ENSMUSG00000035357.18	Pdzrn3	1.028648778575
ENSMUSG00000005447.13	Pafah1b3	0
ENSMUSG00000037780.4	Mbl1	0.184132789303069
ENSMUSG00000063590.4	Slc22a28	3.00652489167026
ENSMUSG00000045817.9	Zfp36l2	1.455533537695
ENSMUSG00000093930.3	Hmgcs1	1.8103074135247
ENSMUSG00000022217.15	Emc9	0.240498784587703
ENSMUSG00000030545.10	Pex11a	1.70099070448392
ENSMUSG00000066880.16	Zfp617	0.174651185165322
ENSMUSG00000035069.4	Oma1	1.00953229632808
ENSMUSG00000006378.16	Gcat	0.288096661516691
ENSMUSG00000045268.14	Zfp691	0.749141534998418
ENSMUSG00000021973.10	Micu2	0
ENSMUSG00000068877.13	Selenbp2	1.78757851783473
ENSMUSG00000028223.9	Decr1	0.498495760836055
ENSMUSG00000003812.14	Dnase2a	0
ENSMUSG00000030934.10	Oat	0.566810913348039
ENSMUSG00000032066.10	Bco2	0.996309116686379
ENSMUSG00000023915.6	Tnfrsf21	0.407056856405502
ENSMUSG00000023980.8	Taf8	0.537597258144301
ENSMUSG00000020142.13	Slc1a4	1.97937960686407
ENSMUSG00000038034.16	Igsf8	0
ENSMUSG00000048175.14	Asb8	0.0572138961978612
ENSMUSG00000004099.17	Dnmt1	0.798245391507348
ENSMUSG00000022516.11	Nudt16l1	0.85557300016229
ENSMUSG00000042680.9	Garem1	0.812424687746034
ENSMUSG00000014852.17	Adamts13	0.529519510166243
ENSMUSG00000049044.17	Rapgef4	1.82251261847014
ENSMUSG00000032311.18	Nrg4	2.1463568789008
ENSMUSG00000031482.10	Slc25a15	0.779408744908497
ENSMUSG00000026072.13	Il1r1	2.76747735323203
ENSMUSG00000028893.9	Sesn2	2.99267592464634
ENSMUSG00000036995.8	Asap3	0.710621714809301
ENSMUSG00000021928.10	Ebpl	0.245010184650239
ENSMUSG00000008845.10	Cd163	1.65906190323987
ENSMUSG00000034037.15	Fgd5	0.154993430497187
ENSMUSG00000058446.15	Znrf2	0.872885355032363
ENSMUSG00000024507.7	Hsd17b4	0.124837938602019
ENSMUSG00000061887.15	Ssbp3	0.633041872782075
ENSMUSG00000062232.15	Rapgef2	0.131031559568582
ENSMUSG00000050445.5	Cyp8b1	2.35982191522677
ENSMUSG00000079144.8	A130010J15Rik	0.324490270495363
ENSMUSG00000037062.14	Sh3glb1	0.497527293802785
ENSMUSG00000021748.10	Pdhb	0.307806367419122
ENSMUSG00000028691.13	Prdx1	0.166738738717141
ENSMUSG00000025075.15	Habp2	0.280776372583252
ENSMUSG00000057236.11	Rbbp4	0.110829666720539
ENSMUSG00000025503.6	Taldo1	0
ENSMUSG00000027762.7	Sucnr1	0.454283603667428
ENSMUSG00000020483.15	Dynll2	1.1697238791134
ENSMUSG00000027893.15	Ahcyl1	0.04962900283051
ENSMUSG00000035828.12	Pim3	1.43360857971641
ENSMUSG00000034271.17	Jdp2	1.22807160717409
ENSMUSG00000029311.17	Hsd17b11	0.784782272740827
ENSMUSG00000038768.9	9130409I23Rik	0
ENSMUSG00000069539.12	Scyl2	0.219573726153869
ENSMUSG00000002249.22	Tead3	0.604509903489847
ENSMUSG00000022629.18	Kif21a	0.0446996463461905
ENSMUSG00000022684.16	Bfar	0.996622548004785
ENSMUSG00000070332.5	Trim80	0.117978089784086
ENSMUSG00000053559.14	Smagp	0.690888242992356
ENSMUSG00000006800.15	Sulf2	1.19761957234867
ENSMUSG00000024381.17	Bin1	0.146217398888385
ENSMUSG00000061589.15	Dot1l	0.0884034971683852
ENSMUSG00000055991.16	Zkscan5	0.455934011535236
ENSMUSG00000021690.11	Jmy	0.295813931910875
ENSMUSG00000024188.17	Luc7l	0.0865822252472449
ENSMUSG00000054808.16	Actn4	0
ENSMUSG00000026049.12	Tex30	0
ENSMUSG00000022404.9	Slc25a17	0.503718238885788
ENSMUSG00000019055.16	Plod1	0.195429902779222
ENSMUSG00000060288.14	Ppih	0.297137814639828
ENSMUSG00000031879.15	Ciao2b	0.127641793804525
ENSMUSG00000060657.9	Marf1	0.485454463497427
ENSMUSG00000074582.11	Arfgef2	0
ENSMUSG00000029070.10	Mxra8	0.970255416505892
ENSMUSG00000026434.13	Nucks1	0.715276513189822
ENSMUSG00000074623.5	Gm826	1.51911275060762
ENSMUSG00000073002.10	Vamp5	0.178141936516808
ENSMUSG00000000958.11	Slc7a7	0.353417988097305
ENSMUSG00000053581.14	Zfand2a	0
ENSMUSG00000037709.14	Fam13a	1.87701069440901
ENSMUSG00000027261.3	Hao1	0.228737196452525
ENSMUSG00000052833.10	Sae1	1.14052851236984
ENSMUSG00000059908.10	Mug1	0.717113205734061
ENSMUSG00000024800.9	Rpp30	0.564821924523589
ENSMUSG00000040370.14	Etfrf1	0.675662788771897
ENSMUSG00000024357.11	Sil1	0.0659237875205282
ENSMUSG00000006920.15	Ezh1	0.364808075574412
ENSMUSG00000074151.14	Nlrc5	0.400559207273294
ENSMUSG00000022426.7	Josd1	0.539756877838103
ENSMUSG00000020257.14	Wdr82	0.0804133341327884
ENSMUSG00000030978.11	Rrm1	0
ENSMUSG00000021957.8	Tkt	0
ENSMUSG00000030222.14	Rerg	1.12053430445377
ENSMUSG00000059013.13	Sh2d3c	0.960764202049516
ENSMUSG00000032218.8	Ccnb2	0
ENSMUSG00000032386.16	Trip4	0.303005200949805
ENSMUSG00000001700.11	Gramd3	0.100628884392326
ENSMUSG00000028367.6	Txn1	0.22918584317132
ENSMUSG00000020733.4	Slc9a3r1	0.220691782208433
ENSMUSG00000022881.16	Rfc4	0.350451523844523
ENSMUSG00000036553.17	Sh3tc1	0.796061627021511
ENSMUSG00000014496.9	Ankrd28	0
ENSMUSG00000074305.10	Peak1	0
ENSMUSG00000056050.16	Mia3	0.824335866280783
ENSMUSG00000037795.15	N4bp2	0.57035700892238
ENSMUSG00000019996.18	Map7	0.0616957627705319
ENSMUSG00000001138.14	Cnnm3	0.723223866939524
ENSMUSG00000049164.8	Zfp518a	0
ENSMUSG00000069135.12	Cep43	0.160378241793059
ENSMUSG00000045414.8	Dipk2a	0.476852464887457
ENSMUSG00000033910.14	Gucy1a1	0.688827164329218
ENSMUSG00000051098.7	Mblac2	1.26585177986118
ENSMUSG00000109865.2	Hspa14	0.292302653914689
ENSMUSG00000021273.12	Fdft1	1.02817610132559
ENSMUSG00000062421.14	Arf2	1.04928366525033
ENSMUSG00000021999.10	Cpb2	0
ENSMUSG00000036875.16	Dna2	1.16373226037489
ENSMUSG00000024430.15	Cabyr	0
ENSMUSG00000022445.8	Cyp2d26	0.711207902043152
ENSMUSG00000044250.9	Pced1b	1.3587458116687
ENSMUSG00000056234.16	Ncoa4	0.868329464787687
ENSMUSG00000035960.15	Apex1	0.396695112825077
ENSMUSG00000039100.11	Marchf6	0.926095536239431
ENSMUSG00000009654.5	Oit3	0.953391065957667
ENSMUSG00000002910.12	Arrdc2	1.55875164749916
ENSMUSG00000022035.7	Ccdc25	1.14243984199161
ENSMUSG00000027018.12	Hat1	0
ENSMUSG00000027384.7	Ndufaf5	0.544245944170222
ENSMUSG00000041625.16	Ggact	0
ENSMUSG00000028800.16	Hdac1	0.283018156971485
ENSMUSG00000028766.11	Alpl	0
ENSMUSG00000039114.17	Nrn1	0.992414411110462
ENSMUSG00000035530.14	Eif1	0.900786640068496
ENSMUSG00000040520.8	Manea	0.611363488575461
ENSMUSG00000032754.15	Slc8b1	0.887347119543757
ENSMUSG00000027936.19	Crtc2	0.758003736249735
ENSMUSG00000067219.10	Nipal1	4.07744483484061
ENSMUSG00000021477.10	Ctsl	0.787197642400448
ENSMUSG00000029684.15	Wasl	0.17236744914479
ENSMUSG00000022184.9	Fbxo4	0.27137194558317
ENSMUSG00000053754.15	Chd8	0
ENSMUSG00000028645.12	Slc2a1	0.296894775571858
ENSMUSG00000070699.6	Sars2	0.630430699605496
ENSMUSG00000040659.4	Efhd2	0.863283570087104
ENSMUSG00000067235.15	H2-Q10	0
ENSMUSG00000014361.6	Mertk	1.09906036884578
ENSMUSG00000022742.7	Cpox	0
ENSMUSG00000038028.10	Tigar	0.78280482161654
ENSMUSG00000038459.11	Abhd17c	0.113859004426035
ENSMUSG00000003053.18	Cyp2c29	0.751679496885002
ENSMUSG00000059851.16	Kmt5c	0
ENSMUSG00000040441.13	Slc26a10	0.723090024892206
ENSMUSG00000031770.17	Herpud1	1.42574083621181
ENSMUSG00000022359.11	Wdyhv1	0
ENSMUSG00000018287.13	Spag7	0.251706569726494
ENSMUSG00000042659.16	Arrdc4	1.40906607099969
ENSMUSG00000002992.18	Apoc2	0.936082854905411
ENSMUSG00000054648.9	Zfp869	0.283810517722286
ENSMUSG00000029616.10	Erp29	0.866795124951706
ENSMUSG00000056966.8	Gjc3	0
ENSMUSG00000017309.12	Cd300lg	1.093046059899
ENSMUSG00000052302.7	Tbc1d30	1.32130128624081
ENSMUSG00000025269.17	Apex2	0.9270222222038
ENSMUSG00000058216.14	Gstp3	2.42878803407113
ENSMUSG00000060510.15	Zfp266	0.274430450282691
ENSMUSG00000007476.19	Lrrc8a	0.884426747983223
ENSMUSG00000025241.17	Fyco1	0
ENSMUSG00000048924.15	Ccdc125	0.381990247138832
ENSMUSG00000024589.19	Nedd4l	0
ENSMUSG00000040097.17	Flywch1	0
ENSMUSG00000043067.16	Dpy19l1	0.475733724137066
ENSMUSG00000026489.14	Coq8a	0
ENSMUSG00000023092.17	Fhl1	0.726598483791536
ENSMUSG00000021186.10	Fbln5	0.985308006164024
ENSMUSG00000021254.10	Gpatch2l	0.0732791596022085
ENSMUSG00000024479.4	Mal2	0.761030609400135
ENSMUSG00000010392.9	Gosr1	0.201352591543552
ENSMUSG00000035278.10	Plekhj1	0.347028444276413
ENSMUSG00000024799.17	Tm7sf2	0
ENSMUSG00000033022.9	Cdo1	1.02088260802352
ENSMUSG00000022139.18	Mbnl2	0.13708184065746
ENSMUSG00000035112.18	Wnk4	0
ENSMUSG00000029309.8	Sparcl1	1.0340540386953
ENSMUSG00000014077.14	Chp1	0.440235188509641
ENSMUSG00000036615.8	Rfxap	0.715820310955118
ENSMUSG00000042453.15	Reln	0.532088633949038
ENSMUSG00000012535.15	Tnpo3	0
ENSMUSG00000032280.17	Tle3	1.30743033944602
ENSMUSG00000027203.16	Dut	0.530411856699431
ENSMUSG00000030655.16	Smg1	0.154810541694124
ENSMUSG00000022351.15	Sqle	2.50662617678548
ENSMUSG00000027556.16	Car1	0
ENSMUSG00000031138.5	F9	0.129688503019524
ENSMUSG00000021188.15	Trip11	0
ENSMUSG00000090213.2	Tmem189	1.22723572351191
ENSMUSG00000040022.15	Rab11fip2	0
ENSMUSG00000060961.17	Slc4a4	0.407324063454284
ENSMUSG00000046947.13	Adck2	0.896378415006477
ENSMUSG00000022682.9	Rrn3	0.153476808267655
ENSMUSG00000020674.18	Pxdn	0.576752983225745
ENSMUSG00000032182.16	Yipf2	0.263824133008989
ENSMUSG00000020553.9	Pctp	0.150006122907583
ENSMUSG00000027381.17	Bcl2l11	1.15449947199793
ENSMUSG00000054519.9	Zfp867	0.0579312105492664
ENSMUSG00000035105.6	Egln3	1.19743371210197
ENSMUSG00000056501.4	Cebpb	1.17286156248718
ENSMUSG00000001247.17	Lsr	0.9677445312689
ENSMUSG00000039914.7	Coq10a	0
ENSMUSG00000028011.17	Tdo2	1.60899389645097
ENSMUSG00000036327.19	Qsox2	0.0750581236257984
ENSMUSG00000025190.14	Got1	3.55278310442921
ENSMUSG00000043648.8	Pld6	1.00759235432063
ENSMUSG00000047822.9	Angptl8	4.8671421944758
ENSMUSG00000028008.11	Asic5	1.41743418053256
ENSMUSG00000031486.16	Adgra2	0.368997849060891
ENSMUSG00000041324.15	Inhba	1.37609015207158
ENSMUSG00000066892.15	Fbxl12	0.795410378422944
ENSMUSG00000001424.15	Snd1	1.00943300969434
ENSMUSG00000045672.16	Col27a1	2.06323867933106
ENSMUSG00000078607.7	1810010H24Rik	0.761536434571976
ENSMUSG00000025991.9	Cps1	0.288576169148035
ENSMUSG00000057649.7	Brd9	0.340159469410649
ENSMUSG00000030660.10	Pik3c2a	0.201306858362056
ENSMUSG00000008730.18	Hipk1	0.217002897570707
ENSMUSG00000025316.17	Banp	0.944524684306873
ENSMUSG00000063558.5	Aox1	1.57290228429291
ENSMUSG00000044700.16	Tmem201	0.322369504438803
ENSMUSG00000002413.16	Braf	0.119566899304736
ENSMUSG00000022041.11	Chrna2	0.287420317686845
ENSMUSG00000041577.6	Prelp	0.655854898310762
ENSMUSG00000049686.15	Orai1	0.929651808009159
ENSMUSG00000038170.16	Pde4dip	0
ENSMUSG00000032179.8	Bmp5	0.488340979169722
ENSMUSG00000035473.11	Galm	0
ENSMUSG00000078317.7	F8a	0.110253406030014
ENSMUSG00000023030.17	Slc11a2	0.547497779942075
ENSMUSG00000031750.16	Il34	1.44063257911935
ENSMUSG00000038591.4	Colec10	0.674796248247535
ENSMUSG00000072082.8	Ccnf	1.02049078746238
ENSMUSG00000037487.8	Ubr5	0
ENSMUSG00000035237.8	Lcat	0.805690740298917
ENSMUSG00000052392.6	Acot4	0.46167114673169
ENSMUSG00000038225.16	Primpol	0.125763482250518
ENSMUSG00000031665.8	Sall1	0.13857373827153
ENSMUSG00000031527.8	Eri1	0.0665519302547115
ENSMUSG00000033533.15	Acsm1	0
ENSMUSG00000031788.15	Kifc3	1.19486819685122
ENSMUSG00000028393.11	Alad	1.56303226820453
ENSMUSG00000028108.17	Ecm1	0.974968195175016
ENSMUSG00000024007.16	Ppil1	0.986451823704211
ENSMUSG00000027459.17	Fam110a	1.52579051107109
ENSMUSG00000020936.9	Nmt1	0
ENSMUSG00000090290.3	Tarbp1	0.829990781776372
ENSMUSG00000055044.13	Pdlim1	0
ENSMUSG00000027513.12	Pck1	2.78545282214299
