Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000007097.15	Atp1a2	-0.355155282818872	0.0183775618894604
ENSMUSG00000068114.8	Ccdc134	0.675275472960596	0.0183775618894604
ENSMUSG00000005686.18	Ampd3	-0.865507266392833	0.0183775618894604
ENSMUSG00000048486.7	Fitm2	-0.229700353943311	0.0183775618894604
ENSMUSG00000066415.5	Msl2	-0.24774207928549	0.0183775618894604
ENSMUSG00000027439.10	Gzf1	-0.655161866944943	0.0183775618894604
ENSMUSG00000020738.17	Sumo2	0.261696172369611	0.0183775618894604
ENSMUSG00000018166.9	Erbb3	-0.53586418489044	0.0183775618894604
ENSMUSG00000057315.15	Arhgap24	-0.885988277778344	0.0184961433963836
ENSMUSG00000022637.12	Cblb	-0.848207015011814	0.0184961433963836
ENSMUSG00000036980.14	Taf6	0.25074327990929	0.0184961433963836
ENSMUSG00000029571.15	Tmem106b	-0.490754407919452	0.0184961433963836
ENSMUSG00000022565.16	Plec	-0.481389115581289	0.0188823685574681
ENSMUSG00000028475.10	Spaar	-0.463685306591318	0.0183775618894604
ENSMUSG00000016327.10	Atp1b4	-0.914769666502387	0.0200932915709977
ENSMUSG00000022000.12	Zc3h13	-0.324597585321988	0.0199953128588559
ENSMUSG00000031838.11	Ifi30	0.702618762367547	0.0199953128588559
ENSMUSG00000026434.13	Nucks1	-0.381859319988497	0.0199953128588559
ENSMUSG00000015305.7	Sash1	-0.466933108059012	0.0210983235726064
ENSMUSG00000068205.15	Macrod2	0.260413305785797	0.0214811973043502
ENSMUSG00000055912.9	Tmem150a	0.417562213201933	0.0210264610899157
ENSMUSG00000044442.12	N6amt1	-0.320735955622432	0.0216593879578903
ENSMUSG00000010047.13	Hyal2	0.315524858600327	0.0217177375187825
ENSMUSG00000095253.5	Zfp799	-0.623902110073652	0.0216593879578903
ENSMUSG00000109901.3	Chmp1b	-0.267223772025856	0.0217177375187825
ENSMUSG00000061462.19	Obscn	-0.465696831872136	0.0218049667695899
ENSMUSG00000025815.14	Dhtkd1	-0.496977148295062	0.0217177375187825
ENSMUSG00000037894.14	H2az1	0.385470706631449	0.0217177375187825
ENSMUSG00000035851.15	Ythdc1	-0.313983996750484	0.0224187509869697
ENSMUSG00000040034.16	Nup43	0.356973139253331	0.0217177375187825
ENSMUSG00000051351.15	Zfp46	-0.595865716415553	0.0224187509869697
ENSMUSG00000031835.17	Mbtps1	-0.256054183089191	0.0224187509869697
ENSMUSG00000024182.17	Axin1	0.293752062105045	0.0228158026731968
ENSMUSG00000042548.15	Asxl1	-0.446259133460138	0.0228158026731968
ENSMUSG00000021573.16	Tppp	0.643475187196599	0.0228158026731968
ENSMUSG00000053483.16	Usp21	0.329235659465873	0.0232634546965152
ENSMUSG00000038055.13	Dexi	0.391366485693593	0.0228158026731968
ENSMUSG00000020752.12	Recql5	-0.235847970611759	0.0233508070200437
ENSMUSG00000020228.12	Helb	-0.30235348103274	0.0233508070200437
ENSMUSG00000032425.16	Zfp949	-0.537517897814654	0.0233508070200437
ENSMUSG00000025323.11	Sp4	-0.461177377266843	0.0233508070200437
ENSMUSG00000040857.16	Erf	0.381259969649479	0.0233508070200437
ENSMUSG00000042492.13	Tbc1d10b	0.278503665942054	0.0233508070200437
ENSMUSG00000028709.4	Mob3c	0.414577296830857	0.0234957183394805
ENSMUSG00000015656.18	Hspa8	0.500104227447759	0.0233508070200437
ENSMUSG00000031386.15	Hcfc1	-0.30761291933292	0.0233508070200437
ENSMUSG00000042851.18	Zc3h6	-0.738471050760442	0.0240623782097826
ENSMUSG00000003868.15	Ruvbl2	0.290274995351235	0.0234957183394805
ENSMUSG00000032578.8	Cish	3.31590512340154	0.0240623782097826
ENSMUSG00000036054.16	Sugp2	-0.268410524788486	0.0234957183394805
ENSMUSG00000040681.17	Hmgn1	0.305362458880195	0.0234957183394805
ENSMUSG00000025235.9	Bbs4	-0.312943531855405	0.0240623782097826
ENSMUSG00000045098.20	Kmt5b	-0.249037580219128	0.0240623782097826
ENSMUSG00000034121.13	Mks1	-0.431411632249515	0.0239591165787156
ENSMUSG00000025236.12	Adpgk	-0.460676180353583	0.0251409725349768
ENSMUSG00000030465.20	Psd3	-0.655403226071558	0.0251946512565607
ENSMUSG00000091803.8	Cox16	0.246441930855966	0.0270901940255372
ENSMUSG00000064367.1	mt-Nd5	-0.445917788459456	0.0268401382767001
ENSMUSG00000034101.15	Ctnnd1	-0.279177669019109	0.0270901940255372
ENSMUSG00000018736.15	Ndel1	0.363847151549196	0.026222753535779
ENSMUSG00000040433.17	Zbtb38	-0.341730317439317	0.0263833343906388
ENSMUSG00000021134.18	Srsf5	-0.52067125711288	0.0264994164923483
ENSMUSG00000032112.11	Trappc4	0.407198626086969	0.0270901940255372
ENSMUSG00000033107.7	Rnf125	-0.585970976417871	0.0217177375187825
ENSMUSG00000056962.12	Jmjd6	0.299621696082566	0.0270901940255372
ENSMUSG00000020085.16	Aifm2	-0.515851183236351	0.0270901940255372
ENSMUSG00000043323.18	Fbrsl1	-0.281141946951867	0.0270901940255372
ENSMUSG00000079197.11	Psme2	0.291233954888078	0.027352808871175
