Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000041486	PACSIN2	0.575846700649699	1.36143874282069e-05
ENSMFAG00000036997	TTC9C	0.445889851265812	1.50689461786137e-05
ENSMFAG00000044139	KIAA1671	-0.67521699487889	1.40470667887848e-05
ENSMFAG00000002385	FRMD1	-0.674043635248707	1.61366836964212e-05
ENSMFAG00000029058	SLC27A5	-0.54721813875271	1.56516647229833e-05
ENSMFAG00000036743	PRPF19	-0.395911655840137	1.50053099816105e-05
ENSMFAG00000027901	DHRS7B	-0.482396506844519	1.60913790472393e-05
ENSMFAG00000001749	TAF1	0.382113266952386	1.50431259587559e-05
ENSMFAG00000064437	ELOVL6	1.70613022912221	1.60913790472393e-05
ENSMFAG00000037262	""	0.762973941908715	1.82667713516749e-05
ENSMFAG00000044056	RNF103	-0.528564903706406	1.60913790472393e-05
ENSMFAG00000034000	LIPC	-0.660594092351146	1.63683044827999e-05
ENSMFAG00000036947	KANK1	-0.568258303742186	1.63683044827999e-05
ENSMFAG00000032016	PANK1	-1.12346292879047	1.69959014755663e-05
ENSMFAG00000044800	WIPI2	-0.320058023976919	1.66949458771918e-05
ENSMFAG00000031327	C16orf70	-0.523409879818029	1.86053334637441e-05
ENSMFAG00000039629	CREB1	0.336138962171675	1.80429230106358e-05
ENSMFAG00000046327	TXNIP	-1.22654483299715	1.75279314689288e-05
ENSMFAG00000040332	GRB7	-1.23028513936819	1.89877892159472e-05
ENSMFAG00000064871	AP1AR	-0.490023084976871	1.91408564591453e-05
ENSMFAG00000049434	""	1.3836845764145	1.87747177271144e-05
ENSMFAG00000042928	SERPINA1	-0.550643526380119	2.0361228831163e-05
ENSMFAG00000000851	ANP32E	0.46170474597764	1.98175171349312e-05
ENSMFAG00000009757	NFIL3	-0.96580452675155	1.90380670982506e-05
ENSMFAG00000033337	""	-0.567753108674079	2.10913920407587e-05
ENSMFAG00000052456	""	-1.85686482813274	2.0361228831163e-05
ENSMFAG00000028608	SREBF1	1.09132656884744	1.9883293052581e-05
ENSMFAG00000040147	ERN1	-0.667264936628483	1.9883293052581e-05
ENSMFAG00000048847	IGFBP1	-3.32388369384122	2.09854630158061e-05
ENSMFAG00000003909	SMLR1	-0.566157082730635	2.18038924186036e-05
ENSMFAG00000041223	SIK3	-0.829352468274068	2.2924374164063e-05
ENSMFAG00000017924	INTS2	0.389971873221937	2.57634342163699e-05
ENSMFAG00000000866	GOT2	-0.526284907016239	2.42056548630937e-05
ENSMFAG00000003546	KIAA0319L	-0.396739264517878	2.42056548630937e-05
ENSMFAG00000042222	CYRIB	0.292355391476234	2.44754443580435e-05
ENSMFAG00000030100	MAP2K5	-0.388344342133424	2.57634342163699e-05
ENSMFAG00000037150	PSTPIP2	0.441392305960682	2.70568274098931e-05
ENSMFAG00000038141	TM4SF5	-0.638959642606503	2.66929899686429e-05
ENSMFAG00000035894	SLC16A1	-1.00067249579657	2.75529080495569e-05
ENSMFAG00000030197	KPNB1	0.409339584962501	2.75529080495569e-05
ENSMFAG00000002717	""	-0.725218898346172	2.82896673436234e-05
ENSMFAG00000000521	SHBG	-0.493086775038658	3.05284107179889e-05
ENSMFAG00000042254	GADD45B	-1.92376001329239	3.11738185338081e-05
ENSMFAG00000003330	MFSD2A	-1.50337412702248	3.09366487454999e-05
ENSMFAG00000035914	SMC2	0.686316800896169	3.59085671706785e-05
ENSMFAG00000039519	SNAPC3	0.358283697849228	3.59085671706785e-05
ENSMFAG00000030366	TNIP1	-0.416729782570548	3.13754316516128e-05
ENSMFAG00000041490	BCKDHA	-0.486839879891209	3.13754316516128e-05
ENSMFAG00000046304	PPP2R1B	-0.948223346698894	3.17873088170125e-05
ENSMFAG00000001240	PPM1H	-0.523278802695806	3.26705433268895e-05
ENSMFAG00000044726	DNAJC2	0.429853132522537	3.48818126225394e-05
ENSMFAG00000030994	NCBP1	0.410373779717389	3.59085671706785e-05
