Geneid	Symbol	Aged_AdLibitum.log2fpkm.mean	Aged_Fast.log2fpkm.mean	Aged_Refeed.log2fpkm.mean	Aged_GElaS
ENSMUSG00000002741.10	Ykt6	5.08875391082949	4.75841700178165	4.94589527068467	0.261078539648802
ENSMUSG00000020538.16	Srebf1	5.28422840243534	4.48120925692161	5.58588757228704	1.36439686709223
ENSMUSG00000037661.15	Gpr160	2.08750160253042	2.33856455070553	2.65577236126061	0
ENSMUSG00000022546.6	Gpt	5.22970683866735	3.91503197018642	4.05535491466432	0.135693747039691
ENSMUSG00000037366.15	Pafah2	2.63328351687379	2.06378343584718	1.99737219561727	0
ENSMUSG00000036104.13	Rab3gap1	2.29790326477549	2.51127230778377	2.17208316073314	0.232883395385639
ENSMUSG00000005299.7	Letm1	2.89015757106177	2.54830578330483	2.5688592908241	0.0180417665761679
ENSMUSG00000018740.15	Slc25a35	2.79207240869317	2.01298897688396	2.5572376565339	0.59876103856823
ENSMUSG00000027188.9	Pamr1	2.99916979286955	3.78720686296798	3.85807280445571	0
ENSMUSG00000025937.7	Lactb2	3.40920087978082	3.09140138301864	3.14548949668853	0.0347449120964424
ENSMUSG00000022540.17	Rogdi	3.59063607167155	4.02058529647491	4.05656823217411	0
ENSMUSG00000048355.3	Arxes1	4.10953229604153	3.33897880801831	3.62379383098802	0.313657730129686
ENSMUSG00000009633.4	G0s2	8.30123565879494	7.96160574153707	8.39296413834539	0.184001061195395
ENSMUSG00000023019.13	Gpd1	7.52412295239928	6.29634767546831	7.94324527624115	2.13390777170512
ENSMUSG00000079317.11	Trappc2	2.25565105381498	1.76003416715594	2.1070109495173	0.524041638879057
ENSMUSG00000052934.15	Fbxo31	3.1064436844992	3.5238695190569	3.4567909247424	0.0221063750796019
ENSMUSG00000023249.16	Parp3	5.38109059932902	4.85571784768202	5.27575556713682	0.745495411803248
ENSMUSG00000052392.6	Acot4	0.700532928681135	2.04912339926951	0.994636016650816	1.60116667163011
ENSMUSG00000024842.9	Cabp4	-0.881342286925471	-0.185706392253579	-0.660127236996387	0.393165488996833
ENSMUSG00000022747.18	St3gal6	1.79726739211694	2.24351264728447	2.07464419192599	0.132151216839213
ENSMUSG00000072676.13	Tmem254a	5.06715967630565	4.48547290497216	4.69214424388748	0.220946369497108
ENSMUSG00000027187.11	Cat	7.90672053328016	8.21295040351651	8.00481445544857	0.105241495927416
ENSMUSG00000027774.17	Gfm1	3.33358339545931	3.01889782446811	2.99105335763799	0
ENSMUSG00000011257.20	Pabpc4	4.3242376006045	4.48014048234531	4.52347658948094	0
ENSMUSG00000011752.8	Pgam1	5.25678638652501	4.83873834570907	5.06016112406077	0.304594355469147
ENSMUSG00000028954.12	Nub1	4.18310906327349	4.45462750876138	4.30647364999386	0.196184678242495
ENSMUSG00000010914.11	Pdhx	3.15613101280427	2.70660641894551	2.98667763547655	0.370715279908539
ENSMUSG00000054484.15	Tmem62	2.09860451629165	2.4945222099441	2.25038247369612	0.224522162135869
ENSMUSG00000019278.6	Dpep1	6.32568312757899	6.90974104639738	6.78027390317632	0.134095091781646
ENSMUSG00000003378.10	Grik5	1.63573500880028	2.19151167504213	1.94252229863714	0.275013219010363
ENSMUSG00000021482.11	Prxl2c	4.08873785627388	4.21701901953013	4.09655546993478	0.0992113650800908
