Geneid	Symbol	HFD_GElaS
ENSMUSG00000019558.15	Slc6a8	0.16855484251126
ENSMUSG00000025610.8	Map3k7cl	0.197052907183378
ENSMUSG00000038482.12	Tfdp1	0.897008984646142
ENSMUSG00000032042.12	Srpr	0.303300749213777
ENSMUSG00000031066.11	Usp11	0.853931539367934
ENSMUSG00000024851.15	Pitpnm1	0.0299902398898161
ENSMUSG00000019832.6	Rab32	0.189428519151363
ENSMUSG00000006818.6	Sod2	0.0582599028745256
ENSMUSG00000055652.15	Klhl25	1.59283302533875
ENSMUSG00000004837.3	Grap	0.0514574804048469
ENSMUSG00000056144.15	Trim34a	0.299663829743972
ENSMUSG00000026245.17	Farsb	0.583490240653592
ENSMUSG00000015966.18	Il17rb	0
ENSMUSG00000025854.16	Fam20c	2.00869242778872
ENSMUSG00000022214.16	Dcaf11	0.160442767616323
ENSMUSG00000036533.10	Cdc42ep3	1.43209168659699
ENSMUSG00000001056.4	Nhp2	0.286932129054457
ENSMUSG00000035776.15	Cd99l2	0.175145754281645
ENSMUSG00000112129.2	Pbld1	0.233255913301658
ENSMUSG00000058396.8	Gpr182	0.479344686540646
ENSMUSG00000040170.14	Fmo2	0.201907323158943
ENSMUSG00000031434.16	Morc4	0.476646332981748
ENSMUSG00000071001.5	Hrct1	0.0109670375676682
ENSMUSG00000073643.12	Wdfy1	0.195780739355715
ENSMUSG00000045333.16	Zfp423	0.97179701330395
ENSMUSG00000035960.15	Apex1	0.0532532317816409
ENSMUSG00000039987.16	Phtf2	0.532449122154845
ENSMUSG00000031657.17	Heatr3	0.935905020166867
ENSMUSG00000026608.14	Kctd3	0.600919023186042
ENSMUSG00000030083.12	Abtb1	0.458799379943348
ENSMUSG00000021733.12	Slc4a7	0
ENSMUSG00000031349.5	Nsdhl	0
ENSMUSG00000040723.15	Rcsd1	1.14512019692703
ENSMUSG00000021748.10	Pdhb	0.182949032759542
ENSMUSG00000032840.8	Spring1	0.833158083781596
ENSMUSG00000075296.6	Aldh3b2	0
ENSMUSG00000055053.19	Nfic	0.703512265748791
ENSMUSG00000017692.9	Rhbdl3	0.0766100109074832
ENSMUSG00000073490.12	Ifi207	1.41561659171346
ENSMUSG00000031626.19	Sorbs2	0.438422158651334
ENSMUSG00000028607.17	Cpt2	0.590734193603533
ENSMUSG00000030313.16	Dennd5b	0.275184684632492
ENSMUSG00000018900.8	Slc22a5	0
ENSMUSG00000021371.6	Mcur1	0.511861070153916
ENSMUSG00000026643.17	Nmt2	0.0187592680689372
ENSMUSG00000038342.16	Mlxip	0.638350844116636
ENSMUSG00000022812.15	Gsk3b	0.513039932433454
ENSMUSG00000037720.17	Tmem33	0.0856393716318356
