Geneid	Symbol	HFD_GElaS
ENSMUSG00000059439.16	Bcas3	0.00121081664378654
ENSMUSG00000037887.12	Dusp8	0
ENSMUSG00000027599.10	Armc1	0.184945362478362
ENSMUSG00000008398.17	Elk3	0.203452793845825
ENSMUSG00000039382.13	Wdr45	0.0855041632436151
ENSMUSG00000022463.9	Srebf2	0
ENSMUSG00000039047.18	Pigk	0.0690839369118214
ENSMUSG00000021256.6	Vash1	0.310955949501389
ENSMUSG00000027075.17	Slc43a1	1.70593438484914
ENSMUSG00000030045.11	Mrpl19	0
ENSMUSG00000041633.15	Kctd12b	0.931349642638041
ENSMUSG00000052214.10	Opa3	0.0760565934532726
ENSMUSG00000054387.14	Mdm4	0.000154038053189729
ENSMUSG00000031145.16	Prickle3	0.290241387497682
ENSMUSG00000026249.11	Serpine2	0
ENSMUSG00000020661.16	Dnmt3a	0.10251303691284
ENSMUSG00000072949.7	Acot1	0
ENSMUSG00000068036.17	Afdn	0.862389067447808
ENSMUSG00000030353.16	Tead4	0.178313032230426
ENSMUSG00000021814.18	Anxa7	0
ENSMUSG00000071072.13	Ptges3	0
ENSMUSG00000062075.14	Lmnb2	0
ENSMUSG00000006736.10	Tspan31	0
ENSMUSG00000023336.7	Wfdc1	0
ENSMUSG00000021257.15	Angel1	0
ENSMUSG00000041261.10	Car8	0.829673589205508
ENSMUSG00000060477.15	Irak2	0.432625845175194
ENSMUSG00000058454.16	Dhcr7	0
ENSMUSG00000027230.10	Creb3l1	0
ENSMUSG00000028701.5	Lurap1	0.442432696330668
ENSMUSG00000034768.5	Asb16	0.16145919652149
ENSMUSG00000048578.12	Mlec	0.0548144756351844
ENSMUSG00000028411.16	Aptx	0.0493158281862383
ENSMUSG00000027187.11	Cat	0
ENSMUSG00000016382.16	Pls3	0.0927150074445187
ENSMUSG00000022750.19	Klhl22	0.056040846725317
ENSMUSG00000020577.18	Tspan13	0.709269033647721
ENSMUSG00000058070.15	Eml1	0
ENSMUSG00000024472.10	Dcp2	0.0651542612623092
ENSMUSG00000030098.16	Grip2	0.747588399391847
ENSMUSG00000074121.4	Ntf5	0.0253329182345614
ENSMUSG00000020546.15	Stxbp4	0.437478032093222
ENSMUSG00000089872.11	Rps6kc1	0.367012655947375
ENSMUSG00000038530.12	Rgs4	0.717600633816865
ENSMUSG00000039703.16	Nploc4	0
ENSMUSG00000067586.5	S1pr3	0.688477697763666
ENSMUSG00000033943.16	Mga	0
ENSMUSG00000026790.20	Odf2	0
ENSMUSG00000068742.12	Cry2	0
ENSMUSG00000063077.16	Kif1b	0.390747542229949
ENSMUSG00000070423.7	Olfr558	0.690367087989355
ENSMUSG00000027639.17	Samhd1	0.113872672859502
ENSMUSG00000008859.9	Rala	0
ENSMUSG00000049588.14	Ccdc69	0.96962750625688
ENSMUSG00000027479.15	Mapre1	0.12105980264221
ENSMUSG00000022442.17	Ttll1	0.04894094931771
ENSMUSG00000048756.12	Foxo3	0.177744633604155
ENSMUSG00000026489.14	Coq8a	0.273790809882657
ENSMUSG00000048351.15	Coa7	0.176380847487449
ENSMUSG00000031543.19	Ank1	0
ENSMUSG00000021556.13	Golm1	0
ENSMUSG00000057363.13	Uxs1	0.0687910215146268
ENSMUSG00000034930.17	Rtkn	0
ENSMUSG00000038244.15	Mical2	0
ENSMUSG00000025432.12	Avil	0.911717512644154
ENSMUSG00000015843.11	Rxrg	0.0152122725807079
ENSMUSG00000034610.15	Tut4	0
ENSMUSG00000114515.3	Aldoa	0.0819121174379341
ENSMUSG00000041355.14	Ssr2	0.05842534054981
ENSMUSG00000024007.16	Ppil1	0.0092664632179938
ENSMUSG00000036438.15	Calm2	0.498823283544838
ENSMUSG00000001419.18	Mef2d	0.167579696518856
ENSMUSG00000051469.15	Zfp24	0.419711130790378
ENSMUSG00000041859.11	Mcm3	0.279171048490615
ENSMUSG00000020782.19	Llgl2	0.0548350178620207
ENSMUSG00000046949.17	Nqo2	0
ENSMUSG00000028954.12	Nub1	0.0252011458930924
ENSMUSG00000023019.13	Gpd1	0
ENSMUSG00000007659.19	Bcl2l1	1.03138671628354
ENSMUSG00000021701.9	Plk2	1.04347725989924
ENSMUSG00000037526.8	Atg14	0.525017610194114
ENSMUSG00000020743.16	Mif4gd	0
ENSMUSG00000030269.15	Mtmr14	0
ENSMUSG00000052423.16	B4galt3	0
ENSMUSG00000031490.7	Eif4ebp1	0.054208206647838
ENSMUSG00000031767.14	Nudt7	0.0436413502272544
ENSMUSG00000040354.15	Mars1	0
ENSMUSG00000042390.10	Gatad2b	0.278752222430071
ENSMUSG00000032449.14	Slc25a36	0.323155632563202
ENSMUSG00000030110.14	Ret	0
ENSMUSG00000046351.12	Zfp322a	0.1357057685014
ENSMUSG00000025810.10	Nrp1	0.216902295387504
ENSMUSG00000018339.13	Gpx3	0
ENSMUSG00000026447.18	Pik3c2b	0.610604771117803
ENSMUSG00000007877.3	Tcap	0.566373264210417
ENSMUSG00000021806.5	Nid2	0.103835197577569
ENSMUSG00000040128.10	Pnrc1	1.07354812985663
ENSMUSG00000017428.17	Psmd11	0
ENSMUSG00000001089.15	Luzp1	0.293686433043053
ENSMUSG00000033159.15	Cnppd1	0.178598905977549
ENSMUSG00000020520.15	Galnt10	0.0738303212569065
ENSMUSG00000028653.17	Trit1	0
ENSMUSG00000025571.14	Tnrc6c	0.0957052578403984
ENSMUSG00000022507.7	1810013L24Rik	0
ENSMUSG00000024042.8	Sik1	1.34527502260146
ENSMUSG00000025364.14	Pa2g4	0
ENSMUSG00000024604.8	Rbm22	0.103398973058997
ENSMUSG00000000183.7	Fgf6	1.10678077464425
ENSMUSG00000015850.12	Adamtsl4	0.310382303464092
ENSMUSG00000034858.17	Fam214a	0.680979223857384
ENSMUSG00000027496.16	Aurka	0
ENSMUSG00000070348.6	Ccnd1	0.135147750296451
ENSMUSG00000042628.9	Zfyve1	0.265607939543733
ENSMUSG00000050556.10	Kcnb1	0
ENSMUSG00000023092.17	Fhl1	0.452595480334141
ENSMUSG00000022389.16	Tef	0
ENSMUSG00000037296.8	Lsm1	0.170270763403263
ENSMUSG00000038217.14	Tlcd2	0.045696776079082
ENSMUSG00000047731.18	Wbp1l	0.749128745500328
ENSMUSG00000026510.11	Trp53bp2	0.247038003718671
ENSMUSG00000038895.17	Zfp653	0.146215192112501
ENSMUSG00000026694.20	Eef1aknmt	0.020525653492763
ENSMUSG00000050148.10	Ubqln2	0
ENSMUSG00000019082.19	Slc25a22	0.294685256712533
ENSMUSG00000002307.17	Daxx	0.0529327615679706
ENSMUSG00000043719.15	Col6a6	0
ENSMUSG00000032515.9	Csrnp1	0.875110554533871
ENSMUSG00000032349.14	Elovl5	0.133937834304379
ENSMUSG00000037151.9	Lrrc20	0
ENSMUSG00000043602.6	Zfp3	0.0635799984815376
ENSMUSG00000038145.18	Snrk	0
ENSMUSG00000015711.9	Prune1	0.0930191374726368
ENSMUSG00000016494.10	Cd34	0
ENSMUSG00000026626.12	Ppp2r5a	0.118275242699731
ENSMUSG00000075232.7	Amd1	0.38585777024027
ENSMUSG00000020846.7	Rflnb	0
ENSMUSG00000020744.14	Slc25a19	0
ENSMUSG00000028261.14	Ndufaf4	0.255932226783353
ENSMUSG00000063953.4	Amd2	0.274369262105697
ENSMUSG00000027346.16	Gpcpd1	0
ENSMUSG00000030711.17	Sult1a1	0.872252792919094
ENSMUSG00000019487.12	Trip10	0.0186555205444023
ENSMUSG00000036693.13	Nop14	0.124778067852617
ENSMUSG00000032705.10	Exd2	0.777772556871008
ENSMUSG00000027429.17	Sec23b	0
ENSMUSG00000025408.16	Ddit3	0.817335482975545
ENSMUSG00000021508.12	Cxcl14	0.0734004393344623
ENSMUSG00000028414.18	Fktn	0.696379994669427
ENSMUSG00000021589.14	Rhobtb3	0.125029749003169
ENSMUSG00000020608.8	Smc6	0.154421333072998
ENSMUSG00000038028.10	Tigar	0
ENSMUSG00000029598.13	Plbd2	0.00574865345196038
ENSMUSG00000040746.16	Rnf167	0.164698114901201
ENSMUSG00000032135.16	Mcam	0.0249090277862348
ENSMUSG00000023075.10	Akirin1	0.56307109296359
ENSMUSG00000036188.5	Ankmy2	0.0216875898861463
ENSMUSG00000024594.10	Prrc1	0
ENSMUSG00000032845.17	Alpk2	0.163559182390442
ENSMUSG00000020806.16	Rhbdf2	0.541308215002284
ENSMUSG00000028708.17	Mknk1	0.0545816640772667
ENSMUSG00000023259.18	Slc26a6	0.380993135023593
ENSMUSG00000030967.16	Zranb1	0.179086530284904
ENSMUSG00000027077.8	Smtnl1	0.657783460028786
ENSMUSG00000022788.17	Fgd4	0.190321410799194
ENSMUSG00000025959.14	Klf7	0.098707727173771
ENSMUSG00000028862.7	Map3k6	1.33566418537183
ENSMUSG00000024906.11	Mus81	0
ENSMUSG00000070738.11	Dgkd	0.104817186537968
ENSMUSG00000034349.15	Smc4	0
ENSMUSG00000028960.21	Ube4b	0
ENSMUSG00000075307.4	Klhl41	0.207465922392969
ENSMUSG00000032593.6	Amigo3	0.203638084981643
ENSMUSG00000068686.13	Cd59b	0.116051995176867
ENSMUSG00000062825.16	Actg1	0
ENSMUSG00000018932.10	Map2k3	0
ENSMUSG00000007097.15	Atp1a2	0.0753896988162769
ENSMUSG00000003541.7	Ier3	0.133527644930607
ENSMUSG00000003123.16	Lipe	0.384161619877825
ENSMUSG00000033565.19	Rbfox2	0
ENSMUSG00000055980.3	Irs1	0.999452760055612
ENSMUSG00000021750.17	Fam107a	1.20618175329182
