Geneid	Symbol	log2FC	adj.P.Val
ENSMFAG00000030946	ZNF426	-0.33843751428438	0.0059919304887867
ENSMFAG00000002650	PTPRM	-0.372316225403204	0.00576446589808919
ENSMFAG00000001299	RLF	-0.242202040743059	0.00582336892357736
ENSMFAG00000062407	""	0.520300404133023	0.0059919304887867
ENSMFAG00000035378	ZNF419	-0.348935505774941	0.00612911133842449
ENSMFAG00000038694	FHL5	-0.809475007764522	0.00615127077251576
ENSMFAG00000002001	SLU7	-0.256332862080303	0.00580466199055482
ENSMFAG00000042242	ZNF75A	-0.243258581031683	0.00598073860151612
ENSMFAG00000043591	OSBP	-0.435173409455753	0.0059919304887867
ENSMFAG00000038477	ITIH4	0.83500548941659	0.00607320021803946
ENSMFAG00000045512	COL1A2	2.04132405388232	0.00635440553196843
ENSMFAG00000039946	SLC30A1	-0.590458989253137	0.00650777752712871
ENSMFAG00000000173	QSOX2	-0.296992351890148	0.00617754287016881
ENSMFAG00000032466	SAV1	-0.259777696708052	0.00607320021803946
ENSMFAG00000045198	SERINC3	-0.450134009771348	0.00612911133842449
ENSMFAG00000032056	ZBTB10	-0.540494164337293	0.00652832394600234
ENSMFAG00000015323	PHACTR2	-0.69810091178934	0.00635440553196843
ENSMFAG00000046099	CNTNAP1	0.56635481195873	0.00665601752438057
ENSMFAG00000003993	PCGF1	0.265338169763432	0.00639018598302636
ENSMFAG00000000273	CDS2	-0.428224642181661	0.00635440553196843
ENSMFAG00000041947	UBE4A	-0.527932900455548	0.00639018598302636
ENSMFAG00000002204	RGMB	-0.581851743068889	0.00646095745684356
ENSMFAG00000029449	GNB3	0.671294673832227	0.00646846128023388
ENSMFAG00000035478	TMEM258	0.406600233819114	0.00639018598302636
ENSMFAG00000039034	PCIF1	-0.227788650932652	0.00643443145104308
ENSMFAG00000038316	POMT1	0.266149572818862	0.00676879953870213
ENSMFAG00000049138	THUMPD1	-0.50639383930243	0.00652832394600234
ENSMFAG00000016061	TMEM185B	-0.294291583102622	0.00671090539974739
ENSMFAG00000043982	COMMD3	0.418914120225435	0.0070372916112442
ENSMFAG00000046166	SLC52A2	0.383839899981138	0.0070372916112442
ENSMFAG00000002773	FKBP2	0.490398407085588	0.00673433903153086
ENSMFAG00000036336	SMCR8	-0.608074336739713	0.00731548542973224
ENSMFAG00000043163	RORA	-0.647031886141278	0.0070372916112442
ENSMFAG00000004035	EPAS1	-0.814315271270218	0.0070372916112442
ENSMFAG00000030869	GMPR2	0.268298819072279	0.00676879953870213
ENSMFAG00000034283	BPNT2	-0.376235334803563	0.00691341620870888
ENSMFAG00000037580	NAA38	0.362203359960456	0.00690584554658013
ENSMFAG00000002425	RAPGEF5	-0.845738605764742	0.00756241252957812
ENSMFAG00000002205	ZNF773	-0.342863015285101	0.00731548542973224
ENSMFAG00000045156	PIK3CA	-0.344406315306553	0.0070372916112442
ENSMFAG00000042514	HNRNPH2	-0.270588185072448	0.00714530340322979
ENSMFAG00000031589	CENPO	0.36329549425986	0.00775050752580407
ENSMFAG00000042490	""	0.706826884059855	0.00775050752580407
ENSMFAG00000002213	""	0.862097928247045	0.00743026792856127
ENSMFAG00000041004	TNS1	-0.740571895036394	0.00775050752580407
ENSMFAG00000000327	GRK4	0.466548624390029	0.00775050752580407
ENSMFAG00000045520	PFN1	0.522535146523563	0.00764601271928927
ENSMFAG00000042284	CFLAR	-0.329810879483942	0.00741291402228329
ENSMFAG00000025776	ZNF830	-0.308301718880233	0.00774633392543662
ENSMFAG00000036963	ZC3H6	-0.491393598815123	0.00756241252957812
ENSMFAG00000030579	PCM1	-0.394291347914773	0.00760725151913378
ENSMFAG00000036647	LIFR	-1.06061346381646	0.00756241252957812
ENSMFAG00000033079	MGLL	-0.600655867627459	0.00756241252957812
ENSMFAG00000032132	CDK3	0.494146327101157	0.00798806557481507
ENSMFAG00000039622	PNKP	0.387473323180621	0.00798334733658422
ENSMFAG00000031019	LMBR1L	0.359611050980852	0.00775050752580407
ENSMFAG00000060076	KCNK3	-0.715080313649419	0.00787999427179009
ENSMFAG00000020932	""	0.624447437829765	0.00798806557481507
ENSMFAG00000044932	SUMF2	0.316122332702417	0.00775050752580407
ENSMFAG00000032361	STAT5B	-0.674853330935503	0.00775050752580407
ENSMFAG00000000278	RABEP2	0.47918002361986	0.00796247821985322
ENSMFAG00000046268	IKZF5	-0.218221068504801	0.00775050752580407
ENSMFAG00000004020	""	0.420360767565032	0.00776916202988903
ENSMFAG00000039740	STX10	0.400806454950872	0.00796247821985322
ENSMFAG00000058174	""	-0.610790935200633	0.00815868286065746
ENSMFAG00000047739	FAM8A1	-0.432584494372625	0.00775050752580407
ENSMFAG00000001249	PJVK	0.558294113357233	0.00806545235302852
ENSMFAG00000002442	UXT	0.300299306035256	0.00787999427179009
ENSMFAG00000003634	TMEM120B	0.352818369686855	0.00796247821985322
ENSMFAG00000041126	HSD11B2	1.18504029882218	0.00844014401714587
ENSMFAG00000044317	RAB21	-0.396814506487864	0.00798806557481507
ENSMFAG00000035750	""	0.306781010658915	0.00796247821985322
ENSMFAG00000060263	HECA	-0.637782375467963	0.00793593084618047
ENSMFAG00000039418	MMP23B	1.90620733108497	0.00844014401714587
ENSMFAG00000039396	TMEM192	-0.290740492473018	0.00798806557481507
ENSMFAG00000001146	UBL5	0.370128880744827	0.00798334733658422
ENSMFAG00000043446	RABGAP1	-0.276025060421599	0.00796247821985322
ENSMFAG00000000540	""	-0.231070614590271	0.00806776570472317
ENSMFAG00000039379	CTPS1	0.337459977575739	0.00814100487051502
ENSMFAG00000002740	SP4	-0.471861591246278	0.00823762083715483
ENSMFAG00000040611	TIPARP	-0.405355668159807	0.00806545235302852
ENSMFAG00000001802	SECISBP2L	-0.649163807152707	0.00813381322527295
ENSMFAG00000031454	SNTB1	-0.908172301746512	0.00813381322527295
ENSMFAG00000032121	CLASRP	0.349603142579448	0.00866972122529355
ENSMFAG00000039056	ZNF692	0.383687449811404	0.00870197997905679
ENSMFAG00000042464	""	-0.579035784144115	0.00813381322527295
ENSMFAG00000003880	WDR73	-0.276118065794783	0.00858962724291606
ENSMFAG00000043890	TOP2B	-0.283119837211679	0.00844014401714587
ENSMFAG00000040837	PLXNA3	0.60576180636062	0.00889512190862984
ENSMFAG00000043459	WASL	-0.365176209560365	0.00834966312855286
ENSMFAG00000033708	DGCR8	0.240150113628192	0.00844014401714587
ENSMFAG00000033972	CPA4	0.933377173820496	0.00871773151891989
ENSMFAG00000036656	CRABP2	1.28964263113108	0.00858962724291606
ENSMFAG00000044754	FBXL3	-0.243496217935779	0.00855859492306947
ENSMFAG00000048213	""	0.536385563599129	0.00912915082564407
ENSMFAG00000002912	ANKZF1	0.31238572346977	0.00855859492306947
ENSMFAG00000032511	YIF1A	0.270146803730863	0.00858962724291606
ENSMFAG00000045580	AKIP1	0.285196268576542	0.00895658777841091
ENSMFAG00000046650	RBM6	0.248825666544851	0.00870197997905679
ENSMFAG00000031303	YIPF4	-0.240502244066216	0.00875304991155559
ENSMFAG00000041742	UHMK1	-0.280648438588679	0.00889512190862984
ENSMFAG00000031750	RGMA	-0.536444279760466	0.00889512190862984
ENSMFAG00000042960	SLIRP	0.465302279856576	0.00889512190862984
ENSMFAG00000033692	FAM166A	0.548854060792002	0.00889512190862984
ENSMFAG00000031812	LMBR1	-0.430502687277036	0.00889512190862984
ENSMFAG00000001109	NCBP2	0.34527677061978	0.00873248287935678
ENSMFAG00000032893	HMGN3	0.288198019830516	0.00889512190862984
ENSMFAG00000041015	TXLNA	0.343041554018351	0.00889512190862984
ENSMFAG00000001803	OGT	0.381542271642445	0.00922375537527254
ENSMFAG00000002476	KIFC2	0.457002888142865	0.00967836009707438
ENSMFAG00000044776	AFDN	-0.396979770181206	0.00893590097691838
ENSMFAG00000037750	""	-0.368436356582401	0.00889512190862984
ENSMFAG00000000611	PUS10	0.376679693850959	0.0096929979667019
ENSMFAG00000055707	""	0.864769794398208	0.00823762083715483
ENSMFAG00000031080	ZRANB1	-0.414341653901972	0.00889512190862984
ENSMFAG00000033733	ICAM2	-0.412321402678149	0.00893590097691838
ENSMFAG00000002411	MARCHF6	-0.378945663847968	0.00927369147014072
ENSMFAG00000040507	KAT2A	0.398159737739461	0.00895658777841091
ENSMFAG00000040069	SESN3	-0.78263302320931	0.00909772866575908
ENSMFAG00000046009	NEIL1	0.379863646404673	0.0096929979667019
ENSMFAG00000031793	SWT1	0.350714397799385	0.0096929979667019
ENSMFAG00000000567	""	-0.510818266105507	0.00965161503129583
ENSMFAG00000038863	GARS1	0.391648804327925	0.00905401309963006
ENSMFAG00000013399	MINDY4	-0.631104156737734	0.0098957041991685
ENSMFAG00000057741	TTC30B	-0.492175830878797	0.00995100595979417
ENSMFAG00000044334	AFAP1L1	-0.461631340734885	0.00911818965405397
ENSMFAG00000029786	PQBP1	0.269207977102599	0.00911818965405397
ENSMFAG00000039756	NADK2	-0.259327636154694	0.00911818965405397
ENSMFAG00000041556	TBCB	0.385284653108376	0.00912915082564407
ENSMFAG00000063615	LSM3	0.347789834438072	0.00921491545437752
ENSMFAG00000009223	ZBTB6	-0.500218501398061	0.0102383900016061
ENSMFAG00000039576	YIPF2	0.327862343142176	0.00921591954931652
ENSMFAG00000036973	BOD1L1	-0.350569105163991	0.00919922918767905
ENSMFAG00000063265	ZNF470	-0.254695112825532	0.00989307285398939
ENSMFAG00000039115	RTF1	-0.348194190918909	0.0095415668836874
ENSMFAG00000042833	P3H1	0.661135124545034	0.00949114744164259
ENSMFAG00000040579	YIPF6	-0.344554845386392	0.00964446817101532
ENSMFAG00000000986	PDZRN3	-0.554306217961298	0.00967836009707438
ENSMFAG00000013567	TARBP2	0.315651206960995	0.0103574775446247
ENSMFAG00000044960	PDE2A	-0.524196843048307	0.00956085761063715
ENSMFAG00000006390	ZNF12	-0.399506076630176	0.0104676925919216
ENSMFAG00000042584	SMU1	-0.298219151255008	0.00964446817101532
ENSMFAG00000046160	SIRT1	-0.217056932628087	0.0096929979667019
ENSMFAG00000040172	PLA2G15	-0.413867966333685	0.00965161503129583
ENSMFAG00000029992	RAB5B	-0.291353509734333	0.0100240910953898
ENSMFAG00000041531	EFR3A	-0.242204926525306	0.00989307285398939
ENSMFAG00000045654	HIPK3	-0.418042259251806	0.0104463369840575
ENSMFAG00000031585	DENND1A	-0.284360919110898	0.00989307285398939
ENSMFAG00000040205	BRD3	-0.371556818903382	0.00987744861934488
ENSMFAG00000045697	UBE2L5	0.488651023374604	0.0096929979667019
ENSMFAG00000055462	RPP21	0.394579839539185	0.0106834384628698
ENSMFAG00000032393	MROH1	0.371790687233178	0.0107633677305575
ENSMFAG00000040148	CADM1	-0.465786900219372	0.0104676925919216
ENSMFAG00000003975	TLN2	-0.449873060255952	0.00993580406842036
ENSMFAG00000033986	STAG1	-0.241711555424953	0.00989307285398939
ENSMFAG00000036443	""	0.591413497063324	0.0104407981828178
ENSMFAG00000032921	CD72	0.392111103993305	0.0108759844076005
ENSMFAG00000044839	JMY	-0.229867726973208	0.0102383900016061
ENSMFAG00000034204	NPAT	-0.273255786268594	0.0107633677305575
ENSMFAG00000037543	BAMBI	0.964500318968979	0.0108759844076005
ENSMFAG00000056311	CX3CL1	-0.477604176841604	0.0107633677305575
ENSMFAG00000017081	ODF2L	0.506033218404835	0.0111951861487612
ENSMFAG00000043841	NMNAT2	-0.7222267653516	0.0107633677305575
ENSMFAG00000001200	KHNYN	-0.341818835023871	0.0103089509621618
ENSMFAG00000034145	KIF16B	-0.305459352104746	0.0104676925919216
ENSMFAG00000038786	REST	-0.27991377741979	0.0104315305643909
ENSMFAG00000032514	SLC27A4	0.344943239973859	0.0109301749586071
ENSMFAG00000042014	LIMK1	0.470899504404233	0.0107633677305575
ENSMFAG00000025425	IQCB1	0.283049419318445	0.0113260420779113
ENSMFAG00000031775	MLLT10	0.248847221044576	0.0105103846338219
ENSMFAG00000030253	TP53I3	0.876739825021515	0.0116544724191019
ENSMFAG00000001834	PDZD2	-0.726871665625926	0.0107819978089358
ENSMFAG00000045192	STX4	0.272215654361676	0.0107268452968727
ENSMFAG00000041468	COBLL1	-0.388743153562459	0.0114187995644168
ENSMFAG00000044056	RNF103	-0.284796307981218	0.010594580475786
ENSMFAG00000030918	GPATCH3	-0.276768176059553	0.0115383981543615
ENSMFAG00000062737	RGS16	0.722306450405736	0.0107633677305575
ENSMFAG00000030310	""	-0.330764030968991	0.01068461293582
ENSMFAG00000041141	ACVR2B	-0.823883756580882	0.0120590571949783
ENSMFAG00000041129	ANKLE2	-0.231186946320192	0.0107633677305575
ENSMFAG00000044151	CAVIN2	-0.569303053106951	0.0107633677305575
ENSMFAG00000038674	PTPRK	-0.366967611357948	0.0109301749586071
ENSMFAG00000042117	SAMD11	0.576544547850731	0.0121491213565304
ENSMFAG00000040581	KCTD2	-0.248334453177419	0.0107633677305575
ENSMFAG00000036419	TMEM106C	0.298009041079559	0.0107819978089358
ENSMFAG00000031927	YTHDC1	-0.254906804681857	0.0107633677305575
ENSMFAG00000036558	TMEM39B	0.280067151667251	0.0120590571949783
ENSMFAG00000045165	MIEN1	0.258621292417625	0.0114133820214496
ENSMFAG00000034657	SLC26A6	0.392436910453458	0.0115445535901319
ENSMFAG00000021373	""	0.832178273888613	0.0111123116336336
ENSMFAG00000045859	OSBPL3	0.648277061117926	0.0122635367070193
ENSMFAG00000042944	CBY3	0.558386371810618	0.0115399538907287
ENSMFAG00000030025	PRKCH	-0.465947614821911	0.0113260420779113
ENSMFAG00000043550	""	0.524135113086168	0.0128414162716041
ENSMFAG00000033391	BNIP2	-0.272815121860473	0.0112540368720429
ENSMFAG00000031780	LUC7L3	0.356062080272789	0.0121491213565304
ENSMFAG00000001494	JCAD	-0.904076896091635	0.0116217905756828
ENSMFAG00000037503	ABCB8	0.283928696014084	0.0128414162716041
ENSMFAG00000031613	TMEM51	-0.37567021303781	0.0130592760581912
ENSMFAG00000030158	FKBP5	-1.06860895594596	0.0119324652219652
ENSMFAG00000043649	SMARCA5	-0.239297113421419	0.0115817009900601
ENSMFAG00000035543	""	-0.326730841209259	0.0115386475910432
ENSMFAG00000042013	CPD	-0.310997452160331	0.011929968068784
ENSMFAG00000030041	""	0.482781997843396	0.0131520403806172
ENSMFAG00000034383	SKA3	0.408993885584452	0.0131520403806172
ENSMFAG00000038266	PLEKHH1	0.397082838221059	0.0131651709928416
ENSMFAG00000005773	""	0.747241337457152	0.0114051787773148
ENSMFAG00000035998	COL5A1	1.43714701926537	0.0121491213565304
ENSMFAG00000001253	SP3	-0.217666900414294	0.0121491213565304
ENSMFAG00000045729	HERC5	-0.68444713203349	0.0131651709928416
ENSMFAG00000035441	VAMP1	0.555492068407062	0.0131651709928416
ENSMFAG00000041088	SPATA2	-0.364883261429124	0.0121491213565304
ENSMFAG00000034097	CCDC50	-0.199109951324911	0.011929968068784
ENSMFAG00000032996	HLF	-0.654508483015763	0.0131520403806172
ENSMFAG00000017869	""	0.802033197564306	0.0107633677305575
ENSMFAG00000045469	XRCC3	0.433061931345488	0.0132748492535837
ENSMFAG00000064546	CASTOR2	-0.98835211692561	0.0121491213565304
ENSMFAG00000030588	CDPF1	0.38130530033217	0.0132375285810633
ENSMFAG00000003162	H6PD	-0.636526108747621	0.0122641174702896
ENSMFAG00000045267	SP1	-0.345307785375383	0.0122094763706722
ENSMFAG00000052071	NATD1	-0.690342380332892	0.0132748492535837
ENSMFAG00000043662	SERINC1	-0.213746942401063	0.0131520403806172
ENSMFAG00000047841	""	0.708178904339976	0.011411481987614
ENSMFAG00000035403	IMPDH1	0.477277911624244	0.0129085711210332
ENSMFAG00000052778	""	0.605027213020882	0.0131520403806172
ENSMFAG00000003675	SNX32	0.507197798702236	0.0134883743940971
ENSMFAG00000036100	""	1.03296271060262	0.0133445773120865
ENSMFAG00000032644	XPOT	0.280404741283176	0.0124068175771197
ENSMFAG00000049506	ATP5F1E	0.4703487956539	0.0132198208208594
ENSMFAG00000042512	ADNP	-0.189356042521363	0.0126035874743822
ENSMFAG00000040624	MIEF1	-0.205440048331909	0.0126599688041023
ENSMFAG00000035354	""	0.336982073834542	0.0134883743940971
ENSMFAG00000038713	TMCC2	0.51352253297556	0.0131520403806172
ENSMFAG00000035109	KREMEN1	-0.596977831039165	0.0127325794925722
ENSMFAG00000003517	ANGPTL4	-1.3946894635668	0.0137832882848852
ENSMFAG00000061246	""	-0.351524016481758	0.0131520403806172
ENSMFAG00000003915	""	0.594570601881815	0.0137033951691376
ENSMFAG00000028969	LRRC3	-0.641196754332796	0.011929968068784
ENSMFAG00000021581	FAM50A	0.371345209172373	0.0131520403806172
ENSMFAG00000035432	ZNF335	0.285549760849147	0.0128414162716041
ENSMFAG00000033046	""	0.271332927216427	0.0129085711210332
ENSMFAG00000051312	FAM76A	-0.337626732582365	0.0128414162716041
ENSMFAG00000003467	FTSJ1	0.219176280609174	0.0132748492535837
ENSMFAG00000056758	""	1.05092184323573	0.0131520403806172
ENSMFAG00000033674	POLR2G	0.334164522249191	0.0134107993179381
ENSMFAG00000032312	CCDC126	-0.31394272917082	0.0132748492535837
ENSMFAG00000031607	ZNF407	-0.387759156917039	0.0134883743940971
ENSMFAG00000043997	PER1	-0.621484005518391	0.0131520403806172
