Geneid	Symbol	GElaS
ENSMFAG00000044757	BRF2	0.0128012021448237
ENSMFAG00000001953	GFRA1	0.0878623521307701
ENSMFAG00000034463	NOD1	0.140107527760504
ENSMFAG00000000444	EPS15L1	0.104558921553535
ENSMFAG00000033146	CCT3	0.0843693210680553
ENSMFAG00000004029	DNAJC1	0.320518515056293
ENSMFAG00000059908	SIKE1	0.369163745664652
ENSMFAG00000038622	""	0.456074576232873
ENSMFAG00000033046	""	0.510481139257413
ENSMFAG00000006058	DNM1L	0.0939351512257235
ENSMFAG00000000666	STXBP3	0.208168577351943
ENSMFAG00000036131	CDC42BPA	0.237232793431518
ENSMFAG00000052778	""	1.14806178284949
ENSMFAG00000039898	TTF1	0.348372222997604
ENSMFAG00000045674	""	0.746476589930753
ENSMFAG00000002084	NUDT9	0.088079668349332
ENSMFAG00000038142	KATNBL1	0.641229097398213
ENSMFAG00000041324	""	0.0294906384273482
ENSMFAG00000038892	MAD2L1BP	0.0705936167015553
ENSMFAG00000035756	DIPK2B	0.780960977409032
ENSMFAG00000022956	ITGA7	0.0586849166307007
ENSMFAG00000037515	TIMM44	0.113931795884265
ENSMFAG00000043883	ISOC1	0.196490561619583
ENSMFAG00000046343	TCEANC	0
ENSMFAG00000036099	SEL1L	0.276641056838532
ENSMFAG00000033687	POLR2F	0.349760526779969
ENSMFAG00000045933	POP5	0.189477212143909
ENSMFAG00000035880	WBP11	0.428822596204461
ENSMFAG00000037812	PAFAH2	0.164289325343568
ENSMFAG00000040933	YARS1	0.417587779835523
ENSMFAG00000040148	CADM1	0.901757071525024
ENSMFAG00000039068	""	0.230878632811921
ENSMFAG00000061218	EEF1AKMT4	0.414120955184058
ENSMFAG00000065124	LDLRAP1	0.373109049062422
ENSMFAG00000037714	FGL2	0.0969531572694575
ENSMFAG00000030449	GPRASP2	0.419432990007182
ENSMFAG00000037321	TSEN15	0.0114501808042805
ENSMFAG00000001725	MCOLN1	0.0221525743788683
ENSMFAG00000002740	SP4	0.93460956316358
ENSMFAG00000043684	SORT1	1.22812035701309
ENSMFAG00000034149	PTDSS1	0.152212178762506
ENSMFAG00000004006	TBC1D8	0.385015305737848
ENSMFAG00000046304	PPP2R1B	0.107930819404236
ENSMFAG00000043991	simVEGF165	0.542785341600752
ENSMFAG00000044000	MGAT4A	0.41498017642692
ENSMFAG00000018638	HSPH1	0.173587962422677
ENSMFAG00000046174	F11R	0.754496467788193
ENSMFAG00000035483	ZNF333	0.298789602195713
ENSMFAG00000043632	ZMYM3	0
ENSMFAG00000001441	TOPBP1	0.144176084721018
ENSMFAG00000045462	FBXO25	0.436517632891771
ENSMFAG00000029983	CHST2	0.447107657988329
ENSMFAG00000034367	MDC1	0
ENSMFAG00000032466	SAV1	0.48800006290139
ENSMFAG00000045981	FBXW7	0.17364861579223
ENSMFAG00000042808	MBTD1	0.0466292280634892
ENSMFAG00000037607	KLHL42	0.0943357668043977
ENSMFAG00000033866	TEX2	0
ENSMFAG00000038674	PTPRK	0.722403792450321
ENSMFAG00000045961	UGCG	0.424907249140335
ENSMFAG00000000737	MKRN1	0.245921955507259
ENSMFAG00000033640	MTFP1	0
ENSMFAG00000039486	PEX12	0
ENSMFAG00000039410	BDH1	0.0694783142859163
ENSMFAG00000041007	TOGARAM1	0.449365237013747
ENSMFAG00000038799	SEC24B	0.443890938646288
ENSMFAG00000001316	TRIT1	0.0301342302319701
ENSMFAG00000065048	""	0.370445087936071
ENSMFAG00000026553	LAMP2	0.281535519888953
ENSMFAG00000002605	HMGB2	0.400572510873786
ENSMFAG00000032289	LPCAT2	0.216343639077087
ENSMFAG00000034618	""	0.208991873270248
ENSMFAG00000000281	EPB41L4A	0.401225282952386
ENSMFAG00000011600	""	0.0711916787571652
ENSMFAG00000034673	ZNF274	0.770656692233388
ENSMFAG00000002017	""	0.394437800511389
ENSMFAG00000032765	SOX13	1.00313906729398
ENSMFAG00000042776	""	0.103025571312312
ENSMFAG00000045505	PEX1	0.0217691114138381
ENSMFAG00000031487	ZBTB2	0.223982230677036
ENSMFAG00000033057	""	0.248126793945778
ENSMFAG00000047350	SOX7	0.951668902081454
ENSMFAG00000031285	""	0.422423249117312
ENSMFAG00000038308	CDH5	0.343389164249182
ENSMFAG00000030090	PKN2	0.415143392838061
ENSMFAG00000042795	PIGU	0.094169543433037
ENSMFAG00000039086	GLRX	0.181399609806321
ENSMFAG00000034040	SEMA7A	0.592091531206939
ENSMFAG00000044931	CHCHD5	0.45696414933472
ENSMFAG00000003350	ABCA10	0.409965275235242
ENSMFAG00000001621	ALG3	0.175102976042774
ENSMFAG00000032553	TBCEL	0.303297958702325
ENSMFAG00000038417	AKIRIN1	0.0367061422526683
ENSMFAG00000033976	LMCD1	0.180306215012142
ENSMFAG00000033735	GIGYF1	0.316063327085807
ENSMFAG00000035841	CCDC51	0.175349085950654
ENSMFAG00000003361	AMPD3	0.251212064583874
ENSMFAG00000043173	MRPL18	0.358567010326692
ENSMFAG00000033391	BNIP2	0.53345608748508
ENSMFAG00000039888	C12orf43	0
ENSMFAG00000065535	USP9Y	0.314625501152562
ENSMFAG00000043877	TFG	0.0696002710781959
ENSMFAG00000060919	""	0
ENSMFAG00000043279	DEK	0.327468421380629
ENSMFAG00000031907	""	0.0361989037127414
ENSMFAG00000036559	TIMM23	0
ENSMFAG00000035478	TMEM258	0.760579284505508
ENSMFAG00000048572	IGFBP3	0.150232056087769
ENSMFAG00000042294	CDK19	0.0525332227179659
ENSMFAG00000041235	GPR137	0.54528413405044
ENSMFAG00000027633	MYRIP	1.26491296278844
ENSMFAG00000040004	HERC6	0.497475383935832
ENSMFAG00000030436	REEP3	0.31512835671895
ENSMFAG00000042577	DDX47	0.185589167222279
ENSMFAG00000030488	""	1.25353572253501
ENSMFAG00000044061	LTBP1	0.0234462558999267
ENSMFAG00000031566	GTF2I	0.160636055975336
ENSMFAG00000003592	EVI5	0.259391600650071
ENSMFAG00000036952	NACC1	0
ENSMFAG00000040134	BHLHE40	0.0698058560891295
ENSMFAG00000041151	KLHL30	1.31560301482134
ENSMFAG00000036066	GCLM	0.258340508370839
ENSMFAG00000029891	ZNF226	0.00251668701966818
ENSMFAG00000030067	DNAJC28	0.0196997804959787
ENSMFAG00000041136	NCAM2	0.0804132255533158
ENSMFAG00000002442	UXT	0.572496438682721
ENSMFAG00000045455	TUBD1	0.302868760433209
ENSMFAG00000003039	""	0
ENSMFAG00000031298	SEMA6B	0.590306056629697
ENSMFAG00000058207	NME1	0.866284569290197
ENSMFAG00000008721	CCNH	0.137211402829693
ENSMFAG00000062855	""	0.218678699864548
ENSMFAG00000039026	COA1	0.242188792740969
ENSMFAG00000029604	DAD1	0.266379354699768
ENSMFAG00000001388	FZD6	0.366260065957807
ENSMFAG00000038795	MYO6	0
ENSMFAG00000003230	BCLAF3	0.182861420225519
ENSMFAG00000053469	RPL7L1	0.0295389166338086
ENSMFAG00000018627	GJA5	0.624415926023041
ENSMFAG00000046071	MPHOSPH9	0.0862827167641535
ENSMFAG00000034584	""	0.220307356636528
ENSMFAG00000045677	NPHP3	0
ENSMFAG00000039702	ZNF506	0.557398086864447
ENSMFAG00000039379	CTPS1	0.650591573445782
ENSMFAG00000047825	""	0.322019724536043
ENSMFAG00000045183	FMO2	1.90585630228147
ENSMFAG00000041028	ATF6B	0
ENSMFAG00000045580	AKIP1	0.551055657933954
ENSMFAG00000000509	ZIK1	0.540485837318895
ENSMFAG00000002964	MRPL35	0.144501785933666
ENSMFAG00000037991	MKKS	0.0615122268116695
ENSMFAG00000001485	MARF1	0.392348420593514
ENSMFAG00000035886	""	0.329876624839262
ENSMFAG00000040052	BCKDHB	0.109634991160375
ENSMFAG00000002433	""	0
ENSMFAG00000038786	REST	0.559164387810636
ENSMFAG00000030966	PDE12	0
ENSMFAG00000045556	KLHL36	0.308881417077376
ENSMFAG00000035679	NEDD4	0.347031908641637
ENSMFAG00000065801	H1-2	1.14453472458259
ENSMFAG00000034132	RTCA	0.131294729020125
ENSMFAG00000044112	FARP2	0.117493779844544
ENSMFAG00000044326	WDR12	0.019282190485433
ENSMFAG00000008982	""	0.061610881888182
ENSMFAG00000023109	GDPGP1	0.178641272851332
ENSMFAG00000042976	KCTD3	0.0374172378989168
ENSMFAG00000049363	""	0.479015453162509
ENSMFAG00000036114	SPHK2	0.356119244784682
ENSMFAG00000045599	WDR62	0.967003980258001
ENSMFAG00000031093	FAM98A	0.0262201626154555
ENSMFAG00000044060	EPS15	0.144186747619483
ENSMFAG00000002246	TTC39B	0.107921383400232
ENSMFAG00000037125	TJP1	0.527948394384717
ENSMFAG00000001564	""	0.174577921699389
ENSMFAG00000044357	VPS8	0.12297731071045
ENSMFAG00000002565	APEX1	0
ENSMFAG00000001077	PLK2	0.169301628261527
ENSMFAG00000040522	SASH1	0.154684799410707
ENSMFAG00000040968	PATZ1	0.25724356773148
ENSMFAG00000041148	BACH1	0.472437480248362
ENSMFAG00000060172	""	0.903867151175891
