Geneid	Symbol	AdLibitum.log2fpkm.mean	Fast.log2fpkm.mean	Refeed.log2fpkm.mean	GElaS
ENSMFAG00000033681	NR3C2	1.37765933199463	1.37984326784162	1.07551553078019	0.00168823782791487
ENSMFAG00000037159	DTX2	2.95102472467598	2.90199037574336	2.94164295145464	0.0051413717694761
ENSMFAG00000034050	""	4.07846564006627	4.01248850776777	4.24021712793	0.0308682222781503
ENSMFAG00000044654	NOLC1	3.83880734574128	3.78210235968701	3.90976284421976	0.0204070742243861
ENSMFAG00000044632	CASP9	2.59249243213567	2.56385385897433	2.67373692440264	0.0115423361807343
ENSMFAG00000036743	PRPF19	5.44527635896112	5.40903626992042	5.44978575629992	0.00828176788638966
ENSMFAG00000001431	PCBP4	3.88703785007862	3.93422854305192	4.00203953095597	0
ENSMFAG00000044245	SSBP2	3.74776460412918	3.78724277525064	3.63706550309524	0.024165418305455
ENSMFAG00000043490	POC1B	2.53157859775487	2.50276176563386	2.36389208439024	0
ENSMFAG00000036890	BDH2	4.7638464240412	4.72967937902811	4.73730706445062	0.000732965852867875
ENSMFAG00000051293	C21orf91	2.86671225841802	2.92612593695831	2.86262223827072	0.0130085101389889
ENSMFAG00000000109	ATF1	3.61634727507309	3.66296589813462	3.61773104135045	0.00893345353161611
ENSMFAG00000037179	ZNF711	1.21926372478135	1.2633253360173	1.2031697494774	0.00249497191198818
ENSMFAG00000042142	RNPS1	5.51996388273564	5.48808218958262	5.52719725271265	0.00732640682370037
ENSMFAG00000039807	SLC35G1	3.23458240230665	3.19783768733555	3.07982963266577	0
ENSMFAG00000044185	""	7.431862700678	7.51660169879093	7.10121343017266	0.0310348020782444
ENSMFAG00000030117	NOL11	3.56905779492251	3.5939742097953	3.61394668562055	0
ENSMFAG00000002492	NAGA	3.21768581872516	3.19927568845281	3.31196770326266	0.0033596638808326
ENSMFAG00000045603	POLH	2.68058431931636	2.62352531021386	2.62700633990851	0.000312602512750177
ENSMFAG00000048562	""	5.68547449504502	5.74299658372538	5.5622140176693	0.0276471841046223
ENSMFAG00000001894	RCE1	3.45279487345599	3.45651065690483	3.6582637274635	0
ENSMFAG00000037330	FAM168A	2.97967165083257	3.02989954336496	3.01628491751653	0.0017450727588345
ENSMFAG00000000045	""	3.88926909835537	3.79432373816657	3.91107778477247	0.020544403992671
ENSMFAG00000036356	CAD	3.05596144313217	3.10773019496319	3.1902853870263	0
ENSMFAG00000042265	ANKRD10	5.11722165163278	5.17230983590886	5.29759346089869	0
ENSMFAG00000033103	APMAP	7.16388970055799	7.09481686358605	7.04219253244766	0
ENSMFAG00000040736	GPSM1	2.56962888611806	2.48164443470695	2.67116849383548	0.0286636897187552
ENSMFAG00000034061	MSANTD4	2.76632327312598	2.78791026760478	2.75462641638873	0.00245127996498217
ENSMFAG00000000852	CYB5R1	3.86889141021277	3.80649271617965	4.01058745470637	0.0188932970701121
ENSMFAG00000041770	AKR1B1	5.25641819680134	5.20060233128484	5.24400604635304	0.00787183662287362
ENSMFAG00000034676	FKBP8	6.97078369570932	6.93832010920507	6.93612839446986	0
ENSMFAG00000060068	CSDC2	3.34978623605331	3.44637205817613	3.06628344065174	0.0452393279733212
ENSMFAG00000036297	ORAI1	4.71123197286236	4.71279261006079	4.91946838082492	0
ENSMFAG00000021961	TM2D3	4.06932699472041	4.03060682882604	4.06142796424218	0.00559953461714511
ENSMFAG00000043781	CGRRF1	2.46465575568282	2.48613159174796	2.34193080408088	0.012300465719797
ENSMFAG00000060473	TCF21	4.78023089618231	4.8352183781305	4.47971254201274	0.0214471978507759
ENSMFAG00000064314	""	6.40396859755252	6.38452871739841	6.32126143257663	0
ENSMFAG00000035835	CCDC25	3.7806587066997	3.75515970063321	3.66941094860474	0
ENSMFAG00000003164	NVL	2.74481601319176	2.72763016444744	2.85815866646323	0.00873951746799178
ENSMFAG00000037602	PEX5	4.12407610889	4.07399598732213	4.00794453002172	0
ENSMFAG00000002717	""	3.7867939205384	3.69888433978391	3.63277883703197	0
ENSMFAG00000033034	ZNF689	2.1982381205765	2.17896428461072	2.21445783006204	0.00285619973298026
ENSMFAG00000037299	ORAI3	3.07311385083339	3.03919425810059	3.09690164625403	0.00467722845886735
ENSMFAG00000041606	ATP10A	1.97250668629442	1.95810783053465	2.1254083916863	0.00356295289691568
ENSMFAG00000002877	ZNF473	2.22910664644803	2.23720895470612	2.1880328956103	0.00059147487258791
ENSMFAG00000044495	PANK2	3.37558591397884	3.34928809980275	3.3938693390451	0.00515094084103644
ENSMFAG00000038028	RCOR1	2.526931312209	2.55706395770179	2.69200624856337	0
ENSMFAG00000050489	ZNF777	2.46796794949468	2.47407420875253	2.49111984307961	0
ENSMFAG00000000160	TMEM143	2.03749100611542	2.04938519054898	2.01025292269156	0.000378880537909405
ENSMFAG00000041392	SEMA6A	2.22500662693967	2.17062958139168	2.32556212053601	0.0113103957648444
ENSMFAG00000041566	NINJ1	4.53355137613668	4.58419188124677	4.53110967097061	0.011909632951918
ENSMFAG00000038129	GIT2	3.5117644664861	3.55569098264188	3.67751808582302	0
ENSMFAG00000000374	ATXN2	3.576634147318	3.60858744709033	3.62343009483178	0
ENSMFAG00000042854	PPAN-P2RY11	2.83319227815164	2.77202362993151	3.06271172155939	0.0501380981686808
ENSMFAG00000036853	RNF215	2.99470498009306	3.01819524396565	3.03543955417552	0
ENSMFAG00000032676	FAM174A	2.84464444210111	2.8533871724871	2.76891808520471	0.00159011158775462
ENSMFAG00000034270	TBC1D14	3.82587204432137	3.86740315295168	3.88458580405468	0
ENSMFAG00000031555	MICALL2	2.48761325883097	2.50124993763875	2.84993865026492	0
ENSMFAG00000036080	""	2.18119674066477	2.15958811608583	2.18088206626317	0.00260211751999749
ENSMFAG00000032970	WDR45	4.50476008419071	4.46732603938023	4.41568158536289	0
ENSMFAG00000043282	FXR2	4.03348268576304	3.99012768220686	3.98403232243411	0
ENSMFAG00000000929	PYROXD1	2.09442318089323	2.10161662467839	2.05891684860314	0.000721830744059912
ENSMFAG00000001617	ADH1B	6.06102458932484	6.21487178712643	6.0189327969663	0.0197860469046629
ENSMFAG00000038123	ZAP70	2.33520750086211	2.36727640171509	2.63163799658036	0
ENSMFAG00000033475	DIMT1	2.60585083651599	2.61050338428901	2.66144276647352	0
ENSMFAG00000010669	SNX14	3.29215655577871	3.26338553376938	3.35924185484803	0.0158969216737327
ENSMFAG00000000988	""	4.22950863163766	4.1408439255475	4.0087212285102	0
ENSMFAG00000001464	IDE	3.15957512853462	3.20180139070593	3.241838096443	0
ENSMFAG00000044019	NGFR	2.8759269750389	2.91764165647148	3.40630010702294	0
ENSMFAG00000031971	""	3.40313409633511	3.44815393063199	3.37338879964289	0.0124149368821248
ENSMFAG00000037891	ANAPC4	2.38811730463864	2.43459653581949	2.43915515446242	0
ENSMFAG00000001292	SMIM29	4.23020976689563	4.20740394051654	4.20642797932565	0
ENSMFAG00000039136	ZNF879	1.5100359921087	1.47382424370258	1.45237378368885	0
ENSMFAG00000031400	IL17RC	2.46809220172702	2.46590153848365	2.35221309780006	0
ENSMFAG00000034433	PDE1A	2.63309729420618	2.71459493816492	2.28001377062985	0.0760700823548833
ENSMFAG00000032949	TPD52L2	6.88121023465188	6.93178901037649	6.86321603361042	0.00962433335491291
ENSMFAG00000038142	KATNBL1	3.40708376584848	3.43909796527323	3.45742001132489	0
ENSMFAG00000046255	MX2	3.00137180722695	3.09863852835248	3.01641954120987	0.0101019916604354
ENSMFAG00000037559	MAPK6	2.39850629023264	2.43558774426546	2.66640819831891	0
ENSMFAG00000044291	SLC11A1	4.35897424877164	4.39504227702123	4.44906981473265	0
ENSMFAG00000039502	TXNRD2	3.4444311390388	3.47385605511554	3.50172104082498	0
ENSMFAG00000038817	STK19	4.6464137150845	4.61702071319233	4.66048796823903	0.00646667286593822
ENSMFAG00000000908	DERA	4.10398397196558	4.16161529901317	4.27867078752154	0
ENSMFAG00000038457	GNPTAB	2.14305765852232	2.15208936601356	2.37360065811578	0
ENSMFAG00000028824	NFATC2IP	2.37933392161809	2.39808941971564	2.45369752227106	0
ENSMFAG00000036507	ARHGAP20	2.48381853952202	2.46130470342735	2.28263750686923	0
ENSMFAG00000042768	ZNF136	2.41976108549647	2.43811262135279	2.28582223470123	0.00791501521965069
ENSMFAG00000032226	PHGDH	5.3551784003811	5.24971443300579	4.96466582180841	0
ENSMFAG00000040097	CLTC	5.35894062993426	5.39645574768838	5.40788908502002	0
ENSMFAG00000040639	WFS1	5.00898035190298	4.92425391475215	5.15442585074142	0.0379346485469471
ENSMFAG00000038369	PPP2CB	6.36897830746509	6.41578599825805	6.25754818173912	0.0247832892963321
ENSMFAG00000045768	RAB34	5.04407709929961	4.99578805672921	4.96715520749484	0
ENSMFAG00000009688	CTPS2	2.34008873207148	2.32590924546564	2.17862002054735	0
ENSMFAG00000002802	TSPAN7	5.26731555101053	5.1670267089452	4.98990934402428	0
ENSMFAG00000000434	SAP30BP	3.43512818229956	3.46956450868359	3.46462157682128	0.000597282137760055
ENSMFAG00000031937	POLR2D	2.72141803988811	2.68658948298202	2.74129932621678	0.00545390435271787
ENSMFAG00000000107	""	3.70751756635597	3.66146763342199	3.82160920925565	0.0227254743399861
ENSMFAG00000043272	LYN	3.60079515803357	3.53681011625995	3.78637062657912	0.0293743454577539
ENSMFAG00000003845	AOPEP	3.64186826159206	3.71721348659167	3.73982012905781	0
ENSMFAG00000001080	ARHGEF9	2.48168998692555	2.4320323671754	2.23278077807257	0
ENSMFAG00000030145	GOLM2	5.45906412876415	5.42309961412406	5.28758675072127	0
ENSMFAG00000034530	DHX58	3.47514960175002	3.40815945065854	3.50506473343201	0.0119261193611598
ENSMFAG00000034641	JAZF1	3.85400895463105	3.88218463283776	3.70858744979096	0.0277461472882632
ENSMFAG00000044037	SH3GL1	4.92270875410697	4.88472707192937	5.03700419107166	0.0268072846816228
ENSMFAG00000015999	DCAF11	3.82209403396655	3.785403695733	3.8566723212378	0.0108525125716354
ENSMFAG00000030183	TMEM186	3.83550129774705	3.81361159605733	3.7664510248167	0
ENSMFAG00000003127	PRKAR1B	2.27098593077709	2.2126675419063	2.13984778805188	0
ENSMFAG00000040224	ANKIB1	3.2333342129731	3.27559347790631	3.25890018605886	0.00232506385196278
ENSMFAG00000043789	NOP9	3.33250405649275	3.30297859433744	3.39096777896076	0.0138605865636496
ENSMFAG00000043512	OSBPL9	4.52110062933804	4.5538210846008	4.57064826110965	0
ENSMFAG00000013579	UTP3	4.40991269687375	4.43554732546001	4.38195939160001	0.0056236563629063
ENSMFAG00000002797	PPP6R2	3.57398235582396	3.60934092368159	3.6782817433275	0
ENSMFAG00000051907	LRFN4	3.63099019330159	3.65565451385344	3.76434295677433	0
ENSMFAG00000044171	KIF7	3.30539477213827	3.39451709011576	3.80628743041647	0
ENSMFAG00000037068	MRPS30	3.48324867847967	3.50123481085599	3.38408124308568	0.0101718129360659
ENSMFAG00000001509	IDO1	3.07172075880593	2.98431502345497	3.03903134037651	0.00244401692837686
ENSMFAG00000037073	LAMA4	6.83671880268185	6.81433556579277	6.90021598148405	0.00398969245425159
ENSMFAG00000003238	""	5.10384073194787	5.04969550035711	5.11230639029459	0.011466188989158
ENSMFAG00000032401	PLXDC1	3.47517425663325	3.52030500159868	3.4822911004418	0.00333473065190712
ENSMFAG00000003117	""	7.04663081926658	6.9990416693612	7.01267464625242	0.00143223050339071
ENSMFAG00000038317	ITGA4	1.51561125664766	1.44996970887469	1.84342598730716	0.0329441552862972
ENSMFAG00000045749	DDX27	3.71119888558608	3.68190223534538	3.75747243227977	0.0093945446057208
ENSMFAG00000059908	SIKE1	2.6077179212356	2.57886064424871	2.58820369944117	0.000954370466405479
ENSMFAG00000049291	""	3.60547479950395	3.55532348061146	3.47772697281955	0
ENSMFAG00000035170	PTPN3	2.14583323215307	2.1438546945082	2.02898579218802	0
ENSMFAG00000052850	ZFY	2.54326801647964	2.56406188054042	2.56198471314576	0.000195881144156045
ENSMFAG00000044567	EIF4A2	7.46847796524634	7.45427556580675	7.38161040210228	0
ENSMFAG00000033866	TEX2	3.71542814745094	3.64976767053051	3.58960923147476	0
ENSMFAG00000002027	MAT2A	6.55092999962468	6.51386946301761	6.83689107211225	0.0371575039697451
ENSMFAG00000002295	WNT2B	3.94732580996422	3.84119665845821	3.32221121415611	0
ENSMFAG00000000492	PUM2	4.75101201384	4.77433460621858	4.66219797427	0.0162273887586608
ENSMFAG00000035464	CTSS	5.12743193857606	5.23866014027137	5.51793825800518	0
ENSMFAG00000035400	""	2.25053462140434	2.24364997764522	2.26153827945179	0.000139232232800148
ENSMFAG00000043828	DENND2A	2.99688996875748	3.05236588951744	2.93634961015833	0.0141708978567184
ENSMFAG00000003719	PTK2B	4.35385621418413	4.24509375597832	4.09648243168353	0
ENSMFAG00000059436	RAB7B	3.11118871266516	3.29377995392475	3.66338679263305	0
ENSMFAG00000039011	PPP2R5E	3.18293936797416	3.2261425171006	3.12964715780324	0.0125919533440289
ENSMFAG00000030749	RPAP3	2.15277136749544	2.13005042610641	2.27570559254964	0.00968692155077589
ENSMFAG00000039316	MYH10	5.92162998784218	5.96551807647273	5.641911429311	0.036722819856813
ENSMFAG00000033375	TPP1	6.066547062767	6.00879272107452	6.08495283860682	0.0104906145449496
ENSMFAG00000001717	IFNGR2	3.58652310837359	3.53630285869674	3.64978368272399	0.0166458788002374
ENSMFAG00000028687	DCP1B	2.79488901327834	2.7804094160504	2.7366749915637	0
ENSMFAG00000045311	GOLPH3	5.37591220884203	5.40709709037717	5.34116782923723	0.00970898219288837
ENSMFAG00000032310	UBAP1	4.75644314549486	4.72076767805852	4.67833444325598	0
ENSMFAG00000039197	APAF1	2.35916255137253	2.41118029951078	2.44333251876313	0
ENSMFAG00000035361	ADIPOR2	6.18716064518745	6.26955711366002	6.0715841902539	0.0256309128819259
ENSMFAG00000032674	TRIM22	5.79576434849314	5.83094273912917	5.80758794218505	0.00280543840000103
ENSMFAG00000033863	HLTF	3.74031799918754	3.70531775377099	3.65574104489101	0
ENSMFAG00000000986	PDZRN3	2.28788975111164	2.28898018978909	2.51193252166293	0
ENSMFAG00000051510	BHLHE41	3.68424265856663	3.6020086330107	3.84553518886652	0.0234023926052645
ENSMFAG00000038745	USP45	1.88957732148257	1.88838171435131	1.833473582991	0
ENSMFAG00000043111	""	2.66546483537621	2.6540607478	2.7754089227988	0.00329487890752061
ENSMFAG00000040624	MIEF1	3.58383278264021	3.61495935623602	3.62507669073095	0
ENSMFAG00000032996	HLF	2.43734491609601	2.40447149676366	1.98199289243276	0
ENSMFAG00000039721	ZNF557	2.29907461058092	2.28443248422149	2.2339148262687	0
ENSMFAG00000039367	WDR5	4.25255723326724	4.21522153729024	4.31416343803886	0.0154724851051887
ENSMFAG00000045591	OSGEP	4.07218433047525	4.09597206166865	4.03644893079855	0.00625797782681481
ENSMFAG00000043424	""	8.89012581762245	8.7861078260924	9.43332828828163	0.105698239814885
ENSMFAG00000041659	PLXNA4	1.6998292441122	1.65367545364462	1.35804400619169	0
ENSMFAG00000035919	NEK3	2.51319627933759	2.52944008380224	2.64354684390099	0
ENSMFAG00000046693	ELN	4.13008666712128	4.25468617658123	4.24537228318192	0.0010946506642729
ENSMFAG00000042009	""	3.73684734483879	3.75577245080045	3.921184560293	0
ENSMFAG00000044884	THUMPD3	3.46917062348601	3.49114993397479	3.42195856711727	0.00544980796337301
ENSMFAG00000033651	ANXA4	5.62553416757038	5.55650885192203	5.64831768936301	0.0160986080115999
ENSMFAG00000042975	CLN6	1.28998102961054	1.33196467228378	1.3457280404421	0
ENSMFAG00000041729	""	2.95616820292714	2.94360630334885	2.99207129069016	0.00066096370037083
ENSMFAG00000042683	SRR	3.05827098507634	3.04774767674577	3.08231081632531	0.000600648137957024
ENSMFAG00000062976	""	4.09519156374706	4.12225462741514	3.92891838306017	0.00217462288749043
ENSMFAG00000030571	DMAP1	3.8764564037877	3.84118266144914	3.83737889213412	0
ENSMFAG00000021549	ZBTB38	2.43797769670821	2.39348224698616	2.31660336582183	0
ENSMFAG00000002482	MT2	5.70410637648688	5.78383066350362	5.91376801371483	0
ENSMFAG00000002974	CALHM2	4.89646363984083	4.85135463234834	4.85920277704165	0.000990059411699279
ENSMFAG00000045630	TRIM24	2.18375968769029	2.18136132570494	2.13299060651236	0
ENSMFAG00000030642	MAP4K4	4.58041499226712	4.62457554616612	4.68734974811844	0
ENSMFAG00000053469	RPL7L1	5.42842320588053	5.39260158244353	5.35477811002167	0
ENSMFAG00000035459	ST13	6.83948149471535	6.80541254126778	6.69863915823206	0
ENSMFAG00000040986	MFAP4	7.23997367692162	7.16542441131019	6.79795721991175	0
ENSMFAG00000040825	CD276	2.88859317110748	2.83852680439433	3.17480715164236	0.0283959265723398
ENSMFAG00000030257	IFT122	2.14814532416554	2.12013850376039	2.07503948302203	0
ENSMFAG00000002140	NIPAL3	2.21010887445961	2.25514109086806	2.09284620365416	0.0129832570808042
ENSMFAG00000032908	PARP3	4.61344507549822	4.54460048078921	4.53568257909366	0
ENSMFAG00000033679	WRAP53	3.42015537702282	3.44503089811186	3.50432485610029	0
ENSMFAG00000039889	COPS7B	2.44778685352115	2.41811527425909	2.5591438760799	0.0202447971433106
ENSMFAG00000041698	AK3	6.66362238377021	6.61353375734338	6.41021237129205	0
ENSMFAG00000045922	BCL9L	3.70761621322578	3.64765615998055	3.92427274374159	0.0454555908704032
ENSMFAG00000001220	ARRB2	4.26998944363135	4.19365003014208	4.40907019441928	0.0274193354535986
ENSMFAG00000056670	""	6.69382064886086	6.74554256620967	6.61709785784398	0.0152471857966718
ENSMFAG00000043569	LTBR	5.58084639032783	5.62146288029827	5.6990553147271	0
ENSMFAG00000039856	""	5.20836538238375	5.16320141578873	5.75511821165083	0.0348630865583639
ENSMFAG00000040620	ORC2	3.21553198677674	3.24153729946182	3.22649981951687	0.00152737053883506
ENSMFAG00000030272	RARS1	4.93640617724602	4.97979295618764	4.93332345561625	0.00972752612681547
ENSMFAG00000043050	SMARCC1	4.13604500908346	4.09432527720395	4.09140618726903	0
ENSMFAG00000037846	IFI44	4.27091027858464	4.32839975071962	4.42304823397493	0
ENSMFAG00000046359	PMS2	2.36395507687239	2.36429621157853	2.26955696622923	0
ENSMFAG00000031458	SLC5A6	3.75215085247585	3.64347354446539	3.68202324349532	0.00455919754508302
ENSMFAG00000035863	GPN1	3.09731309387106	3.07105739971515	3.09281051933216	0.00344757674959775
ENSMFAG00000041678	MYOC	4.01473847298553	4.14931268359193	3.64029959312814	0.0546695564040282
ENSMFAG00000049831	""	5.44384309147711	5.4941981834393	5.50004275721502	0
ENSMFAG00000035592	""	2.801731975907	2.89495119662652	2.76447671740768	0.0202601535312117
ENSMFAG00000033387	NGDN	4.25006578863378	4.23693001510108	4.29802903587173	0.00217003315519189
ENSMFAG00000052899	C6orf120	4.77000090816876	4.73746434899959	4.67510344200411	0
ENSMFAG00000042109	HLA-DMA	5.20271609967682	5.25109797573184	5.24885118770111	0.00023612015412295
ENSMFAG00000000680	MITD1	3.58297314280833	3.57196876002565	3.69226585869049	0.00571095599280071
ENSMFAG00000041237	CAPZA2	6.07937021051657	6.0285752053079	6.10526910489753	0.0109158678866295
ENSMFAG00000041016	PPP4C	5.46407008121374	5.41127660545433	5.62737064406414	0.0369684268212371
ENSMFAG00000032394	CRLS1	4.59367670359823	4.55659828205129	4.53158734189398	0
ENSMFAG00000041538	RHOJ	3.24734910803405	3.24838168437216	3.37279601327567	6.95402714984172e-05
ENSMFAG00000044928	""	1.79345385796768	1.77078824235667	1.80719482612412	0.00313716436218754
ENSMFAG00000053747	""	7.15090873989833	7.08101559189243	6.8667480077463	0
ENSMFAG00000044479	MEF2C	3.25821664078108	3.33105219723558	3.43308403821469	0
ENSMFAG00000030077	PHTF1	2.44567275725634	2.48410226653375	2.45397976947	0.00347301814453942
ENSMFAG00000030506	ZPR1	4.54968325120111	4.58983936752861	4.54883153154123	0.00710527138837072
ENSMFAG00000034101	MAP3K14	2.12436874699282	2.09990935551633	2.33082213658916	0.0136215073132181
ENSMFAG00000041642	UFSP2	1.97168624208703	1.94569461109968	1.81287603440011	0
ENSMFAG00000017762	NOL7	3.76801356671849	3.73302522467298	3.7520073786633	0.00256677893431243
ENSMFAG00000003064	SF3B2	5.51886873364839	5.48691796399	5.49456095550385	0.000853049280245063
ENSMFAG00000041289	NOL10	3.19013351027284	3.16325737038538	3.14144039604074	0
ENSMFAG00000032997	KIF13A	4.06371468050206	4.11706567462497	3.84473079599939	0.045571298138245
ENSMFAG00000045305	WDR54	3.94328245738659	3.89082669598202	3.79271283789912	0
ENSMFAG00000032119	HOMEZ	2.96820003989812	2.95363062920015	2.91752645264306	0
ENSMFAG00000003381	TSC22D1	5.54327751583321	5.48987722839803	5.3436804762632	0
ENSMFAG00000042964	SLC25A17	3.15436505662652	3.15685598600209	3.02753175052972	0.00154293106428501
ENSMFAG00000046106	UBE2E1	4.98078954406683	4.95085638155351	4.97999068213109	0.00615076936718852
ENSMFAG00000032377	CCDC32	2.41078312981961	2.4409147325672	2.35003417970112	0.00561423396985522
ENSMFAG00000033632	CSRP1	7.17311748546092	7.24780016516395	7.02653473872646	0.0258848366694782
ENSMFAG00000028860	FAM131A	2.65664123661886	2.64108508526812	2.80049033490961	0.00593926677775954
ENSMFAG00000000448	SGCE	5.31311752158777	5.35309889191057	5.35464696583176	0
ENSMFAG00000032368	RNF207	2.84171486466255	2.88810230430443	2.51220317326635	0.0145778066874725
ENSMFAG00000036442	CDR2	2.93706019067696	2.92616723836644	2.91200037864393	0
ENSMFAG00000003288	PIP4K2A	4.69009086455078	4.63204284014494	4.71668511303944	0.0139097589342129
ENSMFAG00000008022	ZNF143	2.93492671298591	2.91194245271442	2.99498447189769	0.00670732800931183
ENSMFAG00000001866	VSIG4	5.07036775958991	5.22787970223179	5.16732365914761	0.0081487074851718
ENSMFAG00000044084	PFN2	4.96716853724183	4.92298680976567	4.89664724462495	0
ENSMFAG00000039566	TUSC3	3.37433807888585	3.37903921923476	3.3737090423033	6.53548649313567e-05
ENSMFAG00000031140	MCF2L	3.30175775830224	3.43181462693189	3.21628010249579	0.0308859736236367
ENSMFAG00000040133	TMEM185A	2.36729661715483	2.35913939319152	2.29642243315166	0
ENSMFAG00000039956	SFT2D1	4.93283716869592	4.90053442515824	5.01183683906955	0.016022264991477
ENSMFAG00000037943	TMEM41A	2.7604207006411	2.76149541228146	2.81242456303302	0
ENSMFAG00000034627	SHMT1	3.70568868435428	3.74152287135063	3.57524113395392	0.00801924488559657
ENSMFAG00000030476	SKP2	3.14873131730737	3.09290770372951	3.15831133512431	0.00541204725600353
ENSMFAG00000004000	UFM1	4.26323260468438	4.21879826554073	4.34667506395643	0.0176401428028988
ENSMFAG00000047263	""	2.60881733934061	2.685223357615	3.05690277062738	0
ENSMFAG00000063804	TBL2	2.97116987871936	2.9306383335076	3.01739321865291	0.0104926791690309
ENSMFAG00000042747	RRS1	3.69180846899887	3.6417024613014	3.78971820456214	0.0142348730974246
ENSMFAG00000039326	WDR75	3.93635590108757	3.96372885229459	3.98494673128437	0
ENSMFAG00000019410	BEX4	4.35120461726371	4.42259356593431	4.10320019166393	0.0516712080341393
ENSMFAG00000044539	PTPN2	2.97241052215292	3.02587094769057	3.09301637264156	0
ENSMFAG00000044780	ZCCHC3	3.34229569108144	3.29273459707279	3.24810908348629	0
ENSMFAG00000043636	DDX54	4.15663381665319	4.13113807363055	4.14764459536313	0.00254634440598028
ENSMFAG00000037860	FGR	4.44670081556385	4.59627067675522	4.96369327208869	0
ENSMFAG00000037624	CCS	3.15262259370319	3.18514036325858	3.17740544477379	0.000494681839580579
ENSMFAG00000041557	NONO	5.87101717783526	5.89687167593523	5.89603080578625	6.90061837378756e-05
ENSMFAG00000040770	SNX6	4.74556732384235	4.70729276974864	4.81312073407534	0.015196585391776
ENSMFAG00000046349	CNOT4	2.79413234787349	2.7771379906817	2.79075107300239	0.00142427207332643
ENSMFAG00000003278	VPS37A	3.68667433816127	3.71213068397893	3.7886596230059	0
ENSMFAG00000030518	UBE2K	4.25155976053791	4.21755666158518	4.2659340757924	0.00683743084451207
ENSMFAG00000001781	SMAD3	3.97463794347274	3.9106851204122	4.01126875044556	0.0147210875195687
ENSMFAG00000043802	STARD3NL	4.10546586313735	4.07898023262178	4.13234621205425	0.00522089019252516
ENSMFAG00000051170	TMEM60	2.28568580049753	2.26779522064186	2.20594451200073	0
ENSMFAG00000053403	""	2.57680052204458	2.61158450084599	2.56702472513925	0.00346976341879338
ENSMFAG00000045334	CABIN1	3.28617493212064	3.23150102274243	3.34950561207345	0.0164135829888595
ENSMFAG00000002638	SF3A2	4.25947142670191	4.21763932285554	4.21924722177873	0.000200198098537088
ENSMFAG00000031260	AP2A2	3.79383507613506	3.7601814243887	3.84469585979797	0.0110183033026665
ENSMFAG00000033274	""	3.74735810394758	3.70042261764629	3.75407273511188	0.0100952726266156
ENSMFAG00000002605	HMGB2	4.10682960795214	4.1766415533055	3.75843680300643	0.0690474367687946
ENSMFAG00000030911	IL20RA	3.63080265538106	3.68198440117365	3.32457358252097	0.0488381116074592
ENSMFAG00000003246	NPDC1	5.49889503567544	5.5491375986141	5.63436813594885	0
ENSMFAG00000041558	RRP12	2.27135146090969	2.27875158862925	2.42675314264117	0
ENSMFAG00000042868	YTHDF1	4.34614688307922	4.37854486063557	4.46911050873012	0
ENSMFAG00000032694	ANKRD44	1.25765481853496	1.34183089896423	1.39041750641029	0
ENSMFAG00000061184	HOXA5	4.5776333158753	4.59769348605008	4.43345173228551	0.00646730597370464
ENSMFAG00000044097	ACTR2	5.91137251232007	5.96103050571239	6.02556959818204	0
ENSMFAG00000002409	BIVM-ERCC5	4.05340554112041	4.08490079340239	4.11448095631654	0
ENSMFAG00000039762	QTRT2	2.34468897747223	2.35972360626475	2.17175530363294	0.00546889282555212
ENSMFAG00000040542	HDAC2	4.57065176782144	4.60560888734192	4.67240812456604	0
ENSMFAG00000000263	TRIM23	2.59625113920728	2.61356861964623	2.42885500645661	0.0128203243515405
ENSMFAG00000036842	MYOF	4.77248032472594	4.83481692101346	4.80089446019416	0.0035453456944064
ENSMFAG00000043623	NCOA5	3.70301181306896	3.66442070736733	3.71996814298529	0.00844983031562421
ENSMFAG00000042279	RASSF5	1.92522492950907	1.9341734492651	2.15693372136254	0.000548662048590317
ENSMFAG00000042336	RGS5	6.00689535422955	6.10682108402788	6.02373056257613	0.0132331138077562
ENSMFAG00000055118	""	3.66792675639213	3.65030140870581	3.80577426344051	0.00489024741308167
ENSMFAG00000040269	APLP2	7.10957175763898	7.1222816598885	7.06225497769374	0.00180152289162885
ENSMFAG00000000168	C1RL	5.29982688734175	5.23803230791374	5.16293177842217	0
ENSMFAG00000045892	CTBP2	3.73839608640726	3.71084897365743	3.79364114381122	0.0122140269211124
ENSMFAG00000036313	GPHN	2.45875129261714	2.5017798401214	2.40256996474724	0.00724829665723211
ENSMFAG00000040376	COL27A1	1.40923240638615	1.46299787744339	1.69279668392009	0
ENSMFAG00000031376	LSM12	3.8554967922933	3.81853492982575	3.96844868398155	0.0142405953213343
ENSMFAG00000046284	PTP4A1	3.1029295547978	3.21551174103851	3.39586266567454	0
ENSMFAG00000043773	DUOX1	1.6632258304799	1.74431221341957	1.31977804088643	0.0247435646760855
ENSMFAG00000033673	C1H1orf43	5.54323615317541	5.49875144683914	5.54158206490325	0.00874143383533844
ENSMFAG00000046247	TOR1B	2.63296313525705	2.62259260559302	2.77146200852399	0.00436017046250696
ENSMFAG00000030894	CORO2B	3.31265216181552	3.26297044062275	3.20276973835948	0
ENSMFAG00000044788	KLHDC8B	5.95950708415458	6.05256938414588	5.94921946844909	0.0203773747853289
